Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Sobrepeso (5-10 anos);;Obesidade (5-10 anos);;Obesidade grave (5-10 anos);;Total
NORDESTE;25;PB;250780;JUNCO DO SERIDO;4;1.17%;5;1.46%;250;72.89%;54;15.74%;12;3.5%;18;5.25%;343
NORDESTE;25;PB;250790;JURIPIRANGA;7;1.82%;4;1.04%;239;62.24%;72;18.75%;36;9.38%;26;6.77%;384
NORDESTE;25;PB;250800;JURU;19;3.7%;25;4.86%;361;70.23%;65;12.65%;33;6.42%;11;2.14%;514
NORDESTE;25;PB;250810;LAGOA;8;3.35%;12;5.02%;129;53.97%;55;23.01%;24;10.04%;11;4.6%;239
NORDESTE;25;PB;250820;LAGOA DE DENTRO;17;4.93%;8;2.32%;206;59.71%;56;16.23%;35;10.14%;23;6.67%;345
NORDESTE;25;PB;250830;LAGOA SECA;23;2.13%;32;2.97%;669;62%;201;18.63%;85;7.88%;69;6.39%;1.079
NORDESTE;25;PB;250840;LASTRO;3;1.43%;10;4.76%;141;67.14%;33;15.71%;15;7.14%;8;3.81%;210
NORDESTE;25;PB;250850;LIVRAMENTO;17;4.37%;15;3.86%;293;75.32%;37;9.51%;16;4.11%;11;2.83%;389
NORDESTE;25;PB;250855;LOGRADOURO;2;1.21%;7;4.24%;71;43.03%;41;24.85%;30;18.18%;14;8.48%;165
NORDESTE;25;PB;250860;LUCENA;22;3.94%;33;5.91%;354;63.44%;81;14.52%;43;7.71%;25;4.48%;558
NORDESTE;25;PB;250870;MAE D'AGUA;2;1.32%;8;5.3%;97;64.24%;27;17.88%;10;6.62%;7;4.64%;151
NORDESTE;25;PB;250880;MALTA;4;1.61%;10;4.03%;174;70.16%;36;14.52%;14;5.65%;10;4.03%;248
NORDESTE;25;PB;250890;MAMANGUAPE;48;3.79%;28;2.21%;767;60.54%;230;18.15%;112;8.84%;82;6.47%;1.267
NORDESTE;25;PB;250900;MANAIRA;12;1.89%;17;2.68%;457;71.97%;92;14.49%;40;6.3%;17;2.68%;635
NORDESTE;25;PB;250905;MARCACAO;9;2.4%;7;1.87%;266;70.93%;66;17.6%;20;5.33%;7;1.87%;375
NORDESTE;25;PB;250910;MARI;14;1.55%;21;2.33%;570;63.12%;162;17.94%;85;9.41%;51;5.65%;903
NORDESTE;25;PB;250915;MARIZOPOLIS;18;4.65%;27;6.98%;235;60.72%;50;12.92%;42;10.85%;15;3.88%;387
NORDESTE;25;PB;250920;MASSARANDUBA;14;2.24%;16;2.56%;408;65.18%;112;17.89%;55;8.79%;21;3.35%;626
NORDESTE;25;PB;250930;MATARACA;4;1.15%;9;2.58%;251;71.92%;49;14.04%;17;4.87%;19;5.44%;349
NORDESTE;25;PB;250933;MATINHAS;6;3.51%;8;4.68%;107;62.57%;25;14.62%;18;10.53%;7;4.09%;171
NORDESTE;25;PB;250937;MATO GROSSO;2;1.41%;2;1.41%;98;69.01%;20;14.08%;14;9.86%;6;4.23%;142
NORDESTE;25;PB;250939;MATUREIA;5;1.64%;5;1.64%;248;81.31%;28;9.18%;17;5.57%;2;0.66%;305
NORDESTE;25;PB;250940;MOGEIRO;21;2.95%;22;3.09%;462;64.8%;120;16.83%;60;8.42%;28;3.93%;713
NORDESTE;25;PB;250950;MONTADAS;7;3.02%;7;3.02%;151;65.09%;46;19.83%;14;6.03%;7;3.02%;232
NORDESTE;25;PB;250960;MONTE HOREBE;8;4.85%;11;6.67%;105;63.64%;16;9.7%;10;6.06%;15;9.09%;165
NORDESTE;25;PB;250970;MONTEIRO;18;2.28%;25;3.16%;494;62.53%;133;16.84%;75;9.49%;45;5.7%;790
NORDESTE;25;PB;250980;MULUNGU;13;3.74%;17;4.89%;199;57.18%;52;14.94%;32;9.2%;35;10.06%;348
NORDESTE;25;PB;250990;NATUBA;11;3.08%;8;2.24%;232;64.99%;56;15.69%;30;8.4%;20;5.6%;357
NORDESTE;25;PB;251000;NAZAREZINHO;12;3.06%;7;1.79%;217;55.36%;75;19.13%;56;14.29%;25;6.38%;392
NORDESTE;25;PB;251010;NOVA FLORESTA;9;1.8%;13;2.61%;360;72.14%;66;13.23%;31;6.21%;20;4.01%;499
NORDESTE;25;PB;251020;NOVA OLINDA;9;4.43%;7;3.45%;145;71.43%;23;11.33%;10;4.93%;9;4.43%;203
NORDESTE;25;PB;251030;NOVA PALMEIRA;3;1.74%;8;4.65%;111;64.53%;29;16.86%;15;8.72%;6;3.49%;172
NORDESTE;25;PB;251040;OLHO D'AGUA;8;2.38%;10;2.98%;222;66.07%;54;16.07%;31;9.23%;11;3.27%;336
NORDESTE;25;PB;251050;OLIVEDOS;11;7.14%;5;3.25%;92;59.74%;24;15.58%;15;9.74%;7;4.55%;154
NORDESTE;25;PB;251060;OURO VELHO;4;2.6%;4;2.6%;84;54.55%;27;17.53%;21;13.64%;14;9.09%;154
NORDESTE;25;PB;251065;PARARI;1;1.16%;8;9.3%;46;53.49%;14;16.28%;13;15.12%;4;4.65%;86
NORDESTE;25;PB;251070;PASSAGEM;1;1.85%;0;-;33;61.11%;15;27.78%;4;7.41%;1;1.85%;54
NORDESTE;25;PB;251080;PATOS;22;1.41%;41;2.62%;1.053;67.28%;232;14.82%;111;7.09%;106;6.77%;1.565
NORDESTE;25;PB;251090;PAULISTA;2;0.55%;12;3.29%;214;58.63%;64;17.53%;42;11.51%;31;8.49%;365
NORDESTE;25;PB;251100;PEDRA BRANCA;3;2.83%;3;2.83%;85;80.19%;9;8.49%;4;3.77%;2;1.89%;106
NORDESTE;25;PB;251110;PEDRA LAVRADA;6;2.16%;4;1.44%;194;69.78%;40;14.39%;19;6.83%;15;5.4%;278
NORDESTE;25;PB;251120;PEDRAS DE FOGO;25;2.53%;18;1.82%;545;55.22%;198;20.06%;102;10.33%;99;10.03%;987
NORDESTE;25;PB;251272;PEDRO REGIS;7;2.49%;7;2.49%;159;56.58%;56;19.93%;40;14.23%;12;4.27%;281
NORDESTE;25;PB;251130;PIANCO;12;1.82%;24;3.64%;433;65.71%;103;15.63%;51;7.74%;36;5.46%;659
NORDESTE;25;PB;251140;PICUI;16;1.43%;11;0.98%;716;63.87%;221;19.71%;96;8.56%;61;5.44%;1.121
NORDESTE;25;PB;251150;PILAR;41;7.75%;27;5.1%;288;54.44%;84;15.88%;47;8.88%;42;7.94%;529
NORDESTE;25;PB;251160;PILOES;17;4.67%;25;6.87%;222;60.99%;56;15.38%;28;7.69%;16;4.4%;364
NORDESTE;25;PB;251170;PILOEZINHOS;8;2.88%;7;2.52%;191;68.71%;44;15.83%;19;6.83%;9;3.24%;278
NORDESTE;25;PB;251180;PIRPIRITUBA;4;4.82%;2;2.41%;56;67.47%;12;14.46%;6;7.23%;3;3.61%;83
NORDESTE;25;PB;251190;PITIMBU;36;3.57%;33;3.27%;612;60.71%;170;16.87%;86;8.53%;71;7.04%;1.008
NORDESTE;25;PB;251200;POCINHOS;31;3.41%;30;3.3%;576;63.3%;159;17.47%;74;8.13%;40;4.4%;910
NORDESTE;25;PB;251203;POCO DANTAS;8;5.06%;3;1.9%;105;66.46%;25;15.82%;13;8.23%;4;2.53%;158
NORDESTE;25;PB;251207;POCO DE JOSE DE MOURA;9;5.49%;8;4.88%;98;59.76%;33;20.12%;14;8.54%;2;1.22%;164
NORDESTE;25;PB;251210;POMBAL;11;1.24%;27;3.04%;538;60.52%;162;18.22%;105;11.81%;46;5.17%;889
NORDESTE;25;PB;251220;PRATA;3;1.36%;8;3.64%;133;60.45%;32;14.55%;32;14.55%;12;5.45%;220
NORDESTE;25;PB;251230;PRINCESA ISABEL;24;2.82%;40;4.7%;536;62.98%;146;17.16%;64;7.52%;41;4.82%;851
NORDESTE;25;PB;251240;PUXINANA;40;7.42%;26;4.82%;280;51.95%;75;13.91%;60;11.13%;58;10.76%;539
NORDESTE;25;PB;251250;QUEIMADAS;56;3.32%;57;3.37%;1.054;62.4%;276;16.34%;144;8.53%;102;6.04%;1.689
NORDESTE;25;PB;251260;QUIXABA;5;4.67%;8;7.48%;68;63.55%;7;6.54%;14;13.08%;5;4.67%;107
NORDESTE;25;PB;251270;REMIGIO;28;3.73%;29;3.87%;518;69.07%;101;13.47%;43;5.73%;31;4.13%;750
NORDESTE;25;PB;251274;RIACHAO;3;1.57%;2;1.05%;132;69.11%;37;19.37%;11;5.76%;6;3.14%;191
NORDESTE;25;PB;251275;RIACHAO DO BACAMARTE;6;5%;4;3.33%;71;59.17%;20;16.67%;8;6.67%;11;9.17%;120
NORDESTE;25;PB;251276;RIACHAO DO POCO;3;2.86%;3;2.86%;63;60%;19;18.1%;11;10.48%;6;5.71%;105
NORDESTE;25;PB;251278;RIACHO DE SANTO ANTONIO;2;1.98%;3;2.97%;52;51.49%;24;23.76%;9;8.91%;11;10.89%;101
NORDESTE;25;PB;251280;RIACHO DOS CAVALOS;2;0.79%;3;1.18%;121;47.64%;61;24.02%;46;18.11%;21;8.27%;254
NORDESTE;25;PB;251290;RIO TINTO;18;1.78%;25;2.47%;551;54.5%;201;19.88%;123;12.17%;93;9.2%;1.011
NORDESTE;25;PB;251300;SALGADINHO;3;2.59%;2;1.72%;85;73.28%;20;17.24%;3;2.59%;3;2.59%;116
NORDESTE;25;PB;251310;SALGADO DE SAO FELIX;21;3.92%;36;6.72%;321;59.89%;82;15.3%;48;8.96%;28;5.22%;536
NORDESTE;25;PB;251315;SANTA CECILIA;9;2.38%;9;2.38%;226;59.79%;68;17.99%;37;9.79%;29;7.67%;378
NORDESTE;25;PB;251320;SANTA CRUZ;4;1.59%;5;1.98%;159;63.1%;42;16.67%;24;9.52%;18;7.14%;252
NORDESTE;25;PB;251330;SANTA HELENA;5;2.81%;10;5.62%;106;59.55%;29;16.29%;19;10.67%;9;5.06%;178
NORDESTE;25;PB;251335;SANTA INES;8;4.06%;4;2.03%;132;67.01%;32;16.24%;13;6.6%;8;4.06%;197
NORDESTE;25;PB;251340;SANTA LUZIA;7;1.5%;7;1.5%;293;62.88%;85;18.24%;45;9.66%;29;6.22%;466
NORDESTE;25;PB;251370;SANTA RITA;188;4.92%;137;3.58%;2.196;57.46%;639;16.72%;388;10.15%;274;7.17%;3.822
NORDESTE;25;PB;251380;SANTA TERESINHA;8;3.54%;10;4.42%;136;60.18%;42;18.58%;17;7.52%;13;5.75%;226
NORDESTE;25;PB;251350;SANTANA DE MANGUEIRA;24;10.34%;11;4.74%;117;50.43%;48;20.69%;19;8.19%;13;5.6%;232
NORDESTE;25;PB;251360;SANTANA DOS GARROTES;5;1.77%;17;6.01%;169;59.72%;46;16.25%;30;10.6%;16;5.65%;283
NORDESTE;25;PB;251385;SANTO ANDRE;2;1%;4;2%;127;63.5%;27;13.5%;29;14.5%;11;5.5%;200
NORDESTE;25;PB;251392;SAO BENTINHO;4;2.21%;2;1.1%;122;67.4%;33;18.23%;12;6.63%;8;4.42%;181
NORDESTE;25;PB;251390;SAO BENTO;24;2.46%;20;2.05%;520;53.22%;216;22.11%;108;11.05%;89;9.11%;977
NORDESTE;25;PB;251396;SAO DOMINGOS;1;1.35%;1;1.35%;43;58.11%;10;13.51%;7;9.46%;12;16.22%;74
NORDESTE;25;PB;251394;SAO DOMINGOS DO CARIRI;1;0.93%;6;5.61%;74;69.16%;20;18.69%;5;4.67%;1;0.93%;107
NORDESTE;25;PB;251398;SAO FRANCISCO;1;1.01%;4;4.04%;51;51.52%;19;19.19%;7;7.07%;17;17.17%;99
NORDESTE;25;PB;251400;SAO JOAO DO CARIRI;10;5.46%;9;4.92%;87;47.54%;31;16.94%;18;9.84%;28;15.3%;183
NORDESTE;25;PB;250070;SAO JOAO DO RIO DO PEIXE;19;4%;16;3.37%;255;53.68%;75;15.79%;48;10.11%;62;13.05%;475
NORDESTE;25;PB;251410;SAO JOAO DO TIGRE;6;3.24%;5;2.7%;129;69.73%;27;14.59%;9;4.86%;9;4.86%;185
NORDESTE;25;PB;251420;SAO JOSE DA LAGOA TAPADA;4;1.39%;6;2.08%;189;65.63%;44;15.28%;29;10.07%;16;5.56%;288
NORDESTE;25;PB;251430;SAO JOSE DE CAIANA;11;6.92%;8;5.03%;107;67.3%;19;11.95%;10;6.29%;4;2.52%;159
NORDESTE;25;PB;251440;SAO JOSE DE ESPINHARAS;11;3.13%;12;3.42%;213;60.68%;74;21.08%;27;7.69%;14;3.99%;351
NORDESTE;25;PB;251450;SAO JOSE DE PIRANHAS;29;3.4%;26;3.05%;547;64.2%;142;16.67%;79;9.27%;29;3.4%;852
NORDESTE;25;PB;251455;SAO JOSE DE PRINCESA;4;2.07%;2;1.04%;132;68.39%;34;17.62%;16;8.29%;5;2.59%;193
NORDESTE;25;PB;251460;SAO JOSE DO BONFIM;10;6.02%;7;4.22%;116;69.88%;22;13.25%;7;4.22%;4;2.41%;166
NORDESTE;25;PB;251465;SAO JOSE DO BREJO DO CRUZ;2;3.77%;0;-;22;41.51%;11;20.75%;12;22.64%;6;11.32%;53
NORDESTE;25;PB;251470;SAO JOSE DO SABUGI;1;0.57%;5;2.84%;117;66.48%;31;17.61%;18;10.23%;4;2.27%;176
NORDESTE;25;PB;251480;SAO JOSE DOS CORDEIROS;2;1.23%;3;1.84%;110;67.48%;26;15.95%;13;7.98%;9;5.52%;163
NORDESTE;25;PB;251445;SAO JOSE DOS RAMOS;14;5.43%;12;4.65%;139;53.88%;46;17.83%;27;10.47%;20;7.75%;258
NORDESTE;25;PB;251490;SAO MAMEDE;3;0.82%;9;2.45%;241;65.67%;63;17.17%;31;8.45%;20;5.45%;367
NORDESTE;25;PB;251500;SAO MIGUEL DE TAIPU;25;5.98%;28;6.7%;257;61.48%;64;15.31%;26;6.22%;18;4.31%;418
NORDESTE;25;PB;251510;SAO SEBASTIAO DE LAGOA DE ROCA;4;1.52%;10;3.79%;181;68.56%;35;13.26%;21;7.95%;13;4.92%;264
NORDESTE;25;PB;251520;SAO SEBASTIAO DO UMBUZEIRO;4;3.36%;3;2.52%;85;71.43%;14;11.76%;8;6.72%;5;4.2%;119
NORDESTE;25;PB;251540;SAO VICENTE DO SERIDO;5;0.9%;10;1.79%;420;75.27%;80;14.34%;29;5.2%;14;2.51%;558
NORDESTE;25;PB;251530;SAPE;31;2.81%;18;1.63%;692;62.68%;195;17.66%;113;10.24%;55;4.98%;1.104
NORDESTE;25;PB;251550;SERRA BRANCA;21;3.99%;12;2.28%;306;58.17%;93;17.68%;59;11.22%;35;6.65%;526
NORDESTE;25;PB;251560;SERRA DA RAIZ;2;2.11%;3;3.16%;62;65.26%;17;17.89%;7;7.37%;4;4.21%;95
NORDESTE;25;PB;251570;SERRA GRANDE;5;3.33%;9;6%;101;67.33%;26;17.33%;5;3.33%;4;2.67%;150
NORDESTE;25;PB;251580;SERRA REDONDA;10;4.17%;5;2.08%;160;66.67%;40;16.67%;21;8.75%;4;1.67%;240
NORDESTE;25;PB;251590;SERRARIA;0;-;0;-;1;100%;0;-;0;-;0;-;1
NORDESTE;25;PB;251593;SERTAOZINHO;3;2.34%;2;1.56%;78;60.94%;25;19.53%;10;7.81%;10;7.81%;128
NORDESTE;25;PB;251597;SOBRADO;9;3.72%;2;0.83%;142;58.68%;46;19.01%;27;11.16%;16;6.61%;242
NORDESTE;25;PB;251600;SOLANEA;22;4.05%;21;3.87%;339;62.43%;86;15.84%;49;9.02%;26;4.79%;543
NORDESTE;25;PB;251610;SOLEDADE;13;3.87%;15;4.46%;200;59.52%;54;16.07%;34;10.12%;20;5.95%;336
NORDESTE;25;PB;251615;SOSSEGO;3;2.05%;4;2.74%;98;67.12%;25;17.12%;9;6.16%;7;4.79%;146
NORDESTE;25;PB;251620;SOUSA;53;3.99%;65;4.9%;772;58.18%;227;17.11%;137;10.32%;73;5.5%;1.327
NORDESTE;25;PB;251630;SUME;17;2.97%;23;4.01%;326;56.89%;126;21.99%;53;9.25%;28;4.89%;573
NORDESTE;25;PB;251640;TACIMA;19;5.22%;12;3.3%;218;59.89%;52;14.29%;37;10.16%;26;7.14%;364
NORDESTE;25;PB;251650;TAPEROA;24;3.08%;36;4.62%;499;63.97%;124;15.9%;57;7.31%;40;5.13%;780
NORDESTE;25;PB;251660;TAVARES;9;1.83%;16;3.26%;346;70.47%;76;15.48%;21;4.28%;23;4.68%;491
NORDESTE;25;PB;251670;TEIXEIRA;18;2.65%;36;5.29%;457;67.21%;96;14.12%;43;6.32%;30;4.41%;680
NORDESTE;25;PB;251675;TENORIO;4;3.05%;4;3.05%;86;65.65%;19;14.5%;14;10.69%;4;3.05%;131
NORDESTE;25;PB;251680;TRIUNFO;17;3.74%;21;4.63%;256;56.39%;85;18.72%;44;9.69%;31;6.83%;454
NORDESTE;25;PB;251690;UIRAUNA;53;11.5%;32;6.94%;171;37.09%;67;14.53%;64;13.88%;74;16.05%;461
NORDESTE;25;PB;251700;UMBUZEIRO;20;3.76%;28;5.26%;307;57.71%;95;17.86%;56;10.53%;26;4.89%;532
NORDESTE;25;PB;251710;VARZEA;1;1.06%;3;3.19%;60;63.83%;14;14.89%;10;10.64%;6;6.38%;94
NORDESTE;25;PB;251720;VIEIROPOLIS;3;1.06%;5;1.77%;182;64.31%;59;20.85%;23;8.13%;11;3.89%;283
NORDESTE;25;PB;250550;VISTA SERRANA;2;1.37%;3;2.05%;82;56.16%;29;19.86%;21;14.38%;9;6.16%;146
NORDESTE;25;PB;251740;ZABELE;4;3.7%;4;3.7%;74;68.52%;17;15.74%;6;5.56%;3;2.78%;108
TOTAL ESTADO PARAÍBA;;;;;3.479;2.88%;4.024;3.33%;75.888;62.77%;19.957;16.51%;10.717;8.86%;6.831;5.65%;120.896
NORDESTE;26;PE;260005;ABREU E LIMA;75;4.17%;56;3.11%;852;47.33%;340;18.89%;260;14.44%;217;12.06%;1.800
NORDESTE;26;PE;260010;AFOGADOS DA INGAZEIRA;37;1.28%;97;3.36%;2.069;71.57%;393;13.59%;192;6.64%;103;3.56%;2.891
NORDESTE;26;PE;260020;AFRANIO;17;2.44%;24;3.45%;470;67.53%;101;14.51%;54;7.76%;30;4.31%;696
NORDESTE;26;PE;260030;AGRESTINA;20;1.58%;9;0.71%;199;15.68%;222;17.49%;435;34.28%;384;30.26%;1.269
NORDESTE;26;PE;260040;AGUA PRETA;24;1.52%;47;2.97%;825;52.22%;374;23.67%;198;12.53%;112;7.09%;1.580
NORDESTE;26;PE;260050;AGUAS BELAS;86;4.18%;96;4.67%;1.383;67.3%;295;14.36%;130;6.33%;65;3.16%;2.055
NORDESTE;26;PE;260060;ALAGOINHA;19;1.84%;40;3.87%;673;65.15%;182;17.62%;81;7.84%;38;3.68%;1.033
NORDESTE;26;PE;260070;ALIANCA;1;0.71%;1;0.71%;33;23.57%;49;35%;34;24.29%;22;15.71%;140
NORDESTE;26;PE;260080;ALTINHO;23;2.72%;30;3.54%;500;59.03%;151;17.83%;102;12.04%;41;4.84%;847
NORDESTE;26;PE;260090;AMARAJI;0;-;0;-;18;45%;12;30%;4;10%;6;15%;40
NORDESTE;26;PE;260100;ANGELIM;9;2.52%;9;2.52%;237;66.39%;57;15.97%;24;6.72%;21;5.88%;357
NORDESTE;26;PE;260105;ARACOIABA;14;2.61%;19;3.54%;305;56.9%;103;19.22%;53;9.89%;42;7.84%;536
NORDESTE;26;PE;260110;ARARIPINA;108;2.79%;202;5.21%;2.727;70.36%;503;12.98%;214;5.52%;122;3.15%;3.876
NORDESTE;26;PE;260120;ARCOVERDE;74;2.94%;101;4.02%;1.632;64.89%;387;15.39%;205;8.15%;116;4.61%;2.515
NORDESTE;26;PE;260130;BARRA DE GUABIRABA;8;2.63%;13;4.28%;155;50.99%;66;21.71%;30;9.87%;32;10.53%;304
NORDESTE;26;PE;260140;BARREIROS;62;3.87%;71;4.43%;937;58.53%;249;15.55%;174;10.87%;108;6.75%;1.601
NORDESTE;26;PE;260150;BELEM DE MARIA;13;3.7%;12;3.42%;209;59.54%;59;16.81%;37;10.54%;21;5.98%;351
NORDESTE;26;PE;260160;BELEM DE SAO FRANCISCO;32;2.98%;37;3.45%;756;70.46%;149;13.89%;52;4.85%;47;4.38%;1.073
NORDESTE;26;PE;260170;BELO JARDIM;33;1.53%;54;2.51%;1.507;70.06%;295;13.71%;149;6.93%;113;5.25%;2.151
NORDESTE;26;PE;260180;BETANIA;18;2.88%;16;2.56%;308;49.36%;117;18.75%;94;15.06%;71;11.38%;624
NORDESTE;26;PE;260190;BEZERROS;36;2.38%;39;2.58%;830;54.82%;280;18.49%;186;12.29%;143;9.45%;1.514
NORDESTE;26;PE;260200;BODOCO;39;3.33%;51;4.35%;807;68.86%;155;13.23%;67;5.72%;53;4.52%;1.172
NORDESTE;26;PE;260210;BOM CONSELHO;40;2.88%;48;3.46%;911;65.63%;235;16.93%;88;6.34%;66;4.76%;1.388
NORDESTE;26;PE;260220;BOM JARDIM;48;5.17%;41;4.42%;465;50.11%;176;18.97%;116;12.5%;82;8.84%;928
NORDESTE;26;PE;260230;BONITO;16;2.36%;15;2.22%;388;57.31%;141;20.83%;71;10.49%;46;6.79%;677
NORDESTE;26;PE;260240;BREJAO;15;3.72%;13;3.23%;229;56.82%;72;17.87%;47;11.66%;27;6.7%;403
NORDESTE;26;PE;260250;BREJINHO;8;2.09%;11;2.87%;255;66.58%;69;18.02%;34;8.88%;6;1.57%;383
NORDESTE;26;PE;260260;BREJO DA MADRE DE DEUS;71;3.83%;55;2.97%;1.039;56.04%;305;16.45%;195;10.52%;189;10.19%;1.854
NORDESTE;26;PE;260270;BUENOS AIRES;14;2.16%;14;2.16%;319;49.15%;125;19.26%;74;11.4%;103;15.87%;649
NORDESTE;26;PE;260280;BUIQUE;68;3.12%;75;3.45%;1.513;69.5%;317;14.56%;138;6.34%;66;3.03%;2.177
NORDESTE;26;PE;260290;CABO DE SANTO AGOSTINHO;32;4.32%;24;3.24%;439;59.24%;114;15.38%;68;9.18%;64;8.64%;741
NORDESTE;26;PE;260300;CABROBO;26;1.87%;44;3.17%;937;67.46%;214;15.41%;89;6.41%;79;5.69%;1.389
NORDESTE;26;PE;260310;CACHOEIRINHA;12;1.62%;11;1.48%;469;63.29%;150;20.24%;70;9.45%;29;3.91%;741
NORDESTE;26;PE;260320;CAETES;37;2.62%;37;2.62%;985;69.66%;247;17.47%;74;5.23%;34;2.4%;1.414
NORDESTE;26;PE;260330;CALCADO;3;0.71%;9;2.12%;349;82.31%;44;10.38%;12;2.83%;7;1.65%;424
NORDESTE;26;PE;260340;CALUMBI;9;2.28%;15;3.8%;272;68.86%;54;13.67%;24;6.08%;21;5.32%;395
NORDESTE;26;PE;260345;CAMARAGIBE;120;4.81%;69;2.76%;1.354;54.23%;445;17.82%;278;11.13%;231;9.25%;2.497
NORDESTE;26;PE;260350;CAMOCIM DE SAO FELIX;8;1.79%;16;3.57%;279;62.28%;70;15.63%;45;10.04%;30;6.7%;448
NORDESTE;26;PE;260360;CAMUTANGA;3;0.98%;9;2.93%;195;63.52%;50;16.29%;32;10.42%;18;5.86%;307
NORDESTE;26;PE;260370;CANHOTINHO;30;4.43%;26;3.84%;408;60.27%;132;19.5%;47;6.94%;34;5.02%;677
NORDESTE;26;PE;260380;CAPOEIRAS;8;0.87%;5;0.54%;425;46.25%;405;44.07%;71;7.73%;5;0.54%;919
NORDESTE;26;PE;260390;CARNAIBA;11;1.49%;22;2.99%;540;73.27%;105;14.25%;37;5.02%;22;2.99%;737
NORDESTE;26;PE;260392;CARNAUBEIRA DA PENHA;30;3.17%;32;3.38%;608;64.2%;161;17%;69;7.29%;47;4.96%;947
NORDESTE;26;PE;260400;CARPINA;46;5.04%;23;2.52%;424;46.44%;151;16.54%;135;14.79%;134;14.68%;913
NORDESTE;26;PE;260410;CARUARU;157;4.31%;106;2.91%;1.718;47.12%;690;18.92%;474;13%;501;13.74%;3.646
NORDESTE;26;PE;260415;CASINHAS;26;3.77%;29;4.21%;405;58.78%;117;16.98%;63;9.14%;49;7.11%;689
NORDESTE;26;PE;260420;CATENDE;24;1.83%;34;2.59%;682;52.02%;260;19.83%;209;15.94%;102;7.78%;1.311
NORDESTE;26;PE;260430;CEDRO;14;2.42%;17;2.94%;438;75.65%;53;9.15%;43;7.43%;14;2.42%;579
NORDESTE;26;PE;260440;CHA DE ALEGRIA;6;1.49%;10;2.49%;279;69.4%;58;14.43%;31;7.71%;18;4.48%;402
NORDESTE;26;PE;260450;CHA GRANDE;27;4%;15;2.22%;377;55.85%;109;16.15%;83;12.3%;64;9.48%;675
NORDESTE;26;PE;260460;CONDADO;26;2.86%;10;1.1%;552;60.66%;165;18.13%;104;11.43%;53;5.82%;910
NORDESTE;26;PE;260470;CORRENTES;20;3.32%;22;3.65%;387;64.18%;97;16.09%;46;7.63%;31;5.14%;603
NORDESTE;26;PE;260480;CORTES;18;2.85%;22;3.49%;359;56.89%;107;16.96%;64;10.14%;61;9.67%;631
NORDESTE;26;PE;260490;CUMARU;15;3.35%;16;3.57%;248;55.36%;77;17.19%;54;12.05%;38;8.48%;448
NORDESTE;26;PE;260500;CUPIRA;3;2%;7;4.67%;97;64.67%;21;14%;11;7.33%;11;7.33%;150
NORDESTE;26;PE;260510;CUSTODIA;41;2.72%;44;2.92%;925;61.38%;295;19.58%;144;9.56%;58;3.85%;1.507
NORDESTE;26;PE;260515;DORMENTES;22;2.98%;15;2.03%;517;69.96%;110;14.88%;45;6.09%;30;4.06%;739
NORDESTE;26;PE;260520;ESCADA;55;2.82%;65;3.34%;790;40.58%;367;18.85%;311;15.97%;359;18.44%;1.947
NORDESTE;26;PE;260530;EXU;61;3.23%;80;4.23%;1.259;66.61%;288;15.24%;138;7.3%;64;3.39%;1.890
NORDESTE;26;PE;260540;FEIRA NOVA;21;2.29%;35;3.82%;547;59.72%;145;15.83%;105;11.46%;63;6.88%;916
NORDESTE;26;PE;260545;FERNANDO DE NORONHA;1;12.5%;0;-;3;37.5%;1;12.5%;1;12.5%;2;25%;8
NORDESTE;26;PE;260550;FERREIROS;7;1.17%;13;2.17%;392;65.33%;99;16.5%;44;7.33%;45;7.5%;600
NORDESTE;26;PE;260560;FLORES;9;1.28%;29;4.13%;424;60.31%;132;18.78%;76;10.81%;33;4.69%;703
NORDESTE;26;PE;260570;FLORESTA;11;5.26%;14;6.7%;147;70.33%;17;8.13%;13;6.22%;7;3.35%;209
NORDESTE;26;PE;260580;FREI MIGUELINHO;14;4.95%;8;2.83%;143;50.53%;54;19.08%;34;12.01%;30;10.6%;283
NORDESTE;26;PE;260590;GAMELEIRA;26;3.73%;31;4.45%;422;60.55%;110;15.78%;63;9.04%;45;6.46%;697
NORDESTE;26;PE;260600;GARANHUNS;78;2.06%;94;2.48%;2.466;65.1%;662;17.48%;288;7.6%;200;5.28%;3.788
NORDESTE;26;PE;260610;GLORIA DO GOITA;13;1.23%;26;2.46%;635;60.19%;197;18.67%;114;10.81%;70;6.64%;1.055
NORDESTE;26;PE;260620;GOIANA;76;3.43%;72;3.25%;1.313;59.3%;381;17.21%;216;9.76%;156;7.05%;2.214
NORDESTE;26;PE;260630;GRANITO;19;5.99%;12;3.79%;209;65.93%;43;13.56%;18;5.68%;16;5.05%;317
NORDESTE;26;PE;260640;GRAVATA;47;2.02%;57;2.45%;1.446;62.14%;437;18.78%;209;8.98%;131;5.63%;2.327
NORDESTE;26;PE;260650;IATI;16;2.12%;33;4.38%;549;72.81%;105;13.93%;36;4.77%;15;1.99%;754
NORDESTE;26;PE;260660;IBIMIRIM;38;2.72%;50;3.58%;923;66.02%;234;16.74%;113;8.08%;40;2.86%;1.398
NORDESTE;26;PE;260670;IBIRAJUBA;20;6.8%;9;3.06%;167;56.8%;53;18.03%;32;10.88%;13;4.42%;294
NORDESTE;26;PE;260680;IGARASSU;88;4.57%;61;3.17%;1.011;52.49%;334;17.34%;224;11.63%;208;10.8%;1.926
