Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Sobrepeso (5-10 anos);;Obesidade (5-10 anos);;Obesidade grave (5-10 anos);;Total
NORDESTE;21;MA;210455;GOVERNADOR EDISON LOBAO;15;1.56%;43;4.48%;705;73.44%;131;13.65%;49;5.1%;17;1.77%;960
NORDESTE;21;MA;210460;GOVERNADOR EUGENIO BARROS;37;3.61%;54;5.27%;706;68.95%;150;14.65%;60;5.86%;17;1.66%;1.024
NORDESTE;21;MA;210462;GOVERNADOR LUIZ ROCHA;13;4.08%;13;4.08%;166;52.04%;46;14.42%;29;9.09%;52;16.3%;319
NORDESTE;21;MA;210465;GOVERNADOR NEWTON BELLO;20;2.84%;26;3.69%;506;71.77%;102;14.47%;41;5.82%;10;1.42%;705
NORDESTE;21;MA;210467;GOVERNADOR NUNES FREIRE;43;3.32%;68;5.25%;946;72.99%;132;10.19%;70;5.4%;37;2.85%;1.296
NORDESTE;21;MA;210470;GRACA ARANHA;10;3.01%;5;1.51%;245;73.8%;45;13.55%;19;5.72%;8;2.41%;332
NORDESTE;21;MA;210480;GRAJAU;163;2.94%;191;3.45%;3.949;71.29%;756;13.65%;323;5.83%;157;2.83%;5.539
NORDESTE;21;MA;210490;GUIMARAES;22;2.69%;37;4.53%;597;73.07%;102;12.48%;40;4.9%;19;2.33%;817
NORDESTE;21;MA;210500;HUMBERTO DE CAMPOS;104;4.43%;157;6.7%;1.696;72.32%;256;10.92%;88;3.75%;44;1.88%;2.345
NORDESTE;21;MA;210510;ICATU;57;3.67%;59;3.8%;1.117;71.88%;204;13.13%;82;5.28%;35;2.25%;1.554
NORDESTE;21;MA;210515;IGARAPE DO MEIO;22;1.97%;43;3.84%;836;74.71%;143;12.78%;55;4.92%;20;1.79%;1.119
NORDESTE;21;MA;210520;IGARAPE GRANDE;9;1.51%;31;5.18%;417;69.73%;82;13.71%;39;6.52%;20;3.34%;598
NORDESTE;21;MA;210530;IMPERATRIZ;160;2.59%;296;4.79%;4.521;73.17%;702;11.36%;338;5.47%;162;2.62%;6.179
NORDESTE;21;MA;210535;ITAIPAVA DO GRAJAU;20;2.24%;40;4.48%;607;68.05%;131;14.69%;63;7.06%;31;3.48%;892
NORDESTE;21;MA;210540;ITAPECURU MIRIM;145;4.38%;212;6.4%;2.285;68.99%;410;12.38%;170;5.13%;90;2.72%;3.312
NORDESTE;21;MA;210542;ITINGA DO MARANHAO;107;8.66%;61;4.94%;868;70.23%;126;10.19%;46;3.72%;28;2.27%;1.236
NORDESTE;21;MA;210545;JATOBA;13;2.61%;21;4.22%;342;68.67%;72;14.46%;35;7.03%;15;3.01%;498
NORDESTE;21;MA;210547;JENIPAPO DOS VIEIRAS;10;1.02%;28;2.85%;647;65.95%;187;19.06%;82;8.36%;27;2.75%;981
NORDESTE;21;MA;210550;JOAO LISBOA;57;4.32%;68;5.16%;888;67.32%;182;13.8%;78;5.91%;46;3.49%;1.319
NORDESTE;21;MA;210560;JOSELANDIA;32;3.62%;54;6.11%;600;67.87%;124;14.03%;50;5.66%;24;2.71%;884
NORDESTE;21;MA;210565;JUNCO DO MARANHAO;9;2.01%;21;4.69%;308;68.75%;67;14.96%;27;6.03%;16;3.57%;448
NORDESTE;21;MA;210570;LAGO DA PEDRA;7;0.25%;9;0.32%;1.954;69.81%;730;26.08%;83;2.97%;16;0.57%;2.799
NORDESTE;21;MA;210580;LAGO DO JUNCO;21;2.85%;28;3.8%;524;71.2%;103;13.99%;48;6.52%;12;1.63%;736
NORDESTE;21;MA;210594;LAGO DOS RODRIGUES;7;1.89%;9;2.43%;241;64.96%;74;19.95%;23;6.2%;17;4.58%;371
NORDESTE;21;MA;210590;LAGO VERDE;45;4.5%;54;5.41%;675;67.57%;124;12.41%;63;6.31%;38;3.8%;999
NORDESTE;21;MA;210592;LAGOA DO MATO;22;3.38%;32;4.92%;477;73.38%;82;12.62%;31;4.77%;6;0.92%;650
NORDESTE;21;MA;210596;LAGOA GRANDE DO MARANHAO;27;3.12%;43;4.97%;623;72.02%;111;12.83%;35;4.05%;26;3.01%;865
NORDESTE;21;MA;210598;LAJEADO NOVO;7;1.75%;15;3.76%;272;68.17%;63;15.79%;30;7.52%;12;3.01%;399
NORDESTE;21;MA;210600;LIMA CAMPOS;12;2.33%;15;2.91%;363;70.35%;76;14.73%;35;6.78%;15;2.91%;516
NORDESTE;21;MA;210610;LORETO;18;3.31%;15;2.76%;392;72.06%;72;13.24%;30;5.51%;17;3.13%;544
NORDESTE;21;MA;210620;LUIS DOMINGUES;21;3.81%;21;3.81%;385;69.87%;73;13.25%;31;5.63%;20;3.63%;551
NORDESTE;21;MA;210630;MAGALHAES DE ALMEIDA;20;1.79%;40;3.57%;784;70%;181;16.16%;72;6.43%;23;2.05%;1.120
NORDESTE;21;MA;210632;MARACACUME;46;2.6%;82;4.64%;1.228;69.54%;237;13.42%;120;6.8%;53;3%;1.766
NORDESTE;21;MA;210635;MARAJA DO SENA;14;2.31%;23;3.8%;279;46.04%;91;15.02%;112;18.48%;87;14.36%;606
NORDESTE;21;MA;210637;MARANHAOZINHO;16;2.14%;24;3.21%;513;68.67%;127;17%;48;6.43%;19;2.54%;747
NORDESTE;21;MA;210640;MATA ROMA;32;2.21%;43;2.97%;1.081;74.6%;188;12.97%;68;4.69%;37;2.55%;1.449
NORDESTE;21;MA;210650;MATINHA;67;3.61%;117;6.3%;1.263;67.98%;226;12.16%;132;7.1%;53;2.85%;1.858
NORDESTE;21;MA;210660;MATOES;63;2.06%;137;4.48%;2.327;76.07%;323;10.56%;137;4.48%;72;2.35%;3.059
NORDESTE;21;MA;210663;MATOES DO NORTE;9;2%;21;4.66%;341;75.61%;56;12.42%;19;4.21%;5;1.11%;451
NORDESTE;21;MA;210667;MILAGRES DO MARANHAO;20;3.31%;16;2.65%;464;76.82%;72;11.92%;22;3.64%;10;1.66%;604
NORDESTE;21;MA;210670;MIRADOR;22;1.49%;54;3.67%;874;59.38%;351;23.85%;140;9.51%;31;2.11%;1.472
NORDESTE;21;MA;210675;MIRANDA DO NORTE;27;3.38%;48;6%;558;69.75%;81;10.13%;57;7.13%;29;3.63%;800
NORDESTE;21;MA;210680;MIRINZAL;26;3.35%;33;4.25%;559;72.04%;96;12.37%;47;6.06%;15;1.93%;776
NORDESTE;21;MA;210690;MONCAO;59;3.02%;85;4.35%;1.358;69.57%;266;13.63%;122;6.25%;62;3.18%;1.952
NORDESTE;21;MA;210700;MONTES ALTOS;9;1.94%;19;4.09%;315;67.74%;83;17.85%;30;6.45%;9;1.94%;465
NORDESTE;21;MA;210710;MORROS;72;5.32%;72;5.32%;829;61.23%;240;17.73%;101;7.46%;40;2.95%;1.354
NORDESTE;21;MA;210720;NINA RODRIGUES;38;4.42%;42;4.88%;615;71.51%;112;13.02%;35;4.07%;18;2.09%;860
NORDESTE;21;MA;210725;NOVA COLINAS;6;1.47%;14;3.44%;294;72.24%;67;16.46%;23;5.65%;3;0.74%;407
NORDESTE;21;MA;210730;NOVA IORQUE;15;5.34%;22;7.83%;198;70.46%;32;11.39%;11;3.91%;3;1.07%;281
NORDESTE;21;MA;210735;NOVA OLINDA DO MARANHAO;70;7.25%;56;5.8%;577;59.73%;157;16.25%;71;7.35%;35;3.62%;966
NORDESTE;21;MA;210740;OLHO D'AGUA DAS CUNHAS;21;2.88%;15;2.06%;522;71.6%;111;15.23%;47;6.45%;13;1.78%;729
NORDESTE;21;MA;210745;OLINDA NOVA DO MARANHAO;19;2.41%;31;3.93%;595;75.51%;90;11.42%;42;5.33%;11;1.4%;788
NORDESTE;21;MA;210750;PACO DO LUMIAR;83;3.56%;117;5.01%;1.505;64.48%;349;14.95%;170;7.28%;110;4.71%;2.334
NORDESTE;21;MA;210760;PALMEIRANDIA;12;1.73%;38;5.48%;474;68.4%;106;15.3%;39;5.63%;24;3.46%;693
NORDESTE;21;MA;210770;PARAIBANO;51;3.09%;82;4.97%;1.106;67.03%;232;14.06%;140;8.48%;39;2.36%;1.650
NORDESTE;21;MA;210780;PARNARAMA;52;3.93%;78;5.9%;929;70.22%;182;13.76%;56;4.23%;26;1.97%;1.323
NORDESTE;21;MA;210790;PASSAGEM FRANCA;22;2.25%;53;5.42%;737;75.44%;96;9.83%;37;3.79%;32;3.28%;977
NORDESTE;21;MA;210800;PASTOS BONS;81;6.92%;54;4.62%;674;57.61%;163;13.93%;113;9.66%;85;7.26%;1.170
NORDESTE;21;MA;210805;PAULINO NEVES;30;3.16%;37;3.89%;680;71.58%;121;12.74%;66;6.95%;16;1.68%;950
NORDESTE;21;MA;210810;PAULO RAMOS;16;2.11%;20;2.63%;515;67.76%;121;15.92%;59;7.76%;29;3.82%;760
NORDESTE;21;MA;210820;PEDREIRAS;69;3.5%;95;4.82%;1.285;65.26%;278;14.12%;157;7.97%;85;4.32%;1.969
NORDESTE;21;MA;210825;PEDRO DO ROSARIO;72;4.17%;92;5.33%;1.073;62.17%;262;15.18%;133;7.71%;94;5.45%;1.726
NORDESTE;21;MA;210830;PENALVA;55;3.02%;114;6.25%;1.367;74.95%;187;10.25%;67;3.67%;34;1.86%;1.824
NORDESTE;21;MA;210840;PERI MIRIM;31;4.94%;38;6.06%;423;67.46%;84;13.4%;31;4.94%;20;3.19%;627
NORDESTE;21;MA;210845;PERITORO;46;3.13%;55;3.74%;982;66.85%;221;15.04%;106;7.22%;59;4.02%;1.469
NORDESTE;21;MA;210850;PINDARE-MIRIM;49;3.41%;63;4.39%;1.030;71.78%;166;11.57%;77;5.37%;50;3.48%;1.435
NORDESTE;21;MA;210860;PINHEIRO;79;2.58%;125;4.08%;2.140;69.82%;418;13.64%;187;6.1%;116;3.78%;3.065
NORDESTE;21;MA;210870;PIO XII;38;2.44%;64;4.11%;1.109;71.23%;208;13.36%;87;5.59%;51;3.28%;1.557
NORDESTE;21;MA;210880;PIRAPEMAS;58;3.9%;96;6.45%;1.091;73.32%;162;10.89%;54;3.63%;27;1.81%;1.488
NORDESTE;21;MA;210890;POCAO DE PEDRAS;18;2.55%;17;2.4%;457;64.64%;139;19.66%;54;7.64%;22;3.11%;707
NORDESTE;21;MA;210900;PORTO FRANCO;22;2.3%;29;3.03%;732;76.41%;120;12.53%;35;3.65%;20;2.09%;958
NORDESTE;21;MA;210905;PORTO RICO DO MARANHAO;16;3.65%;16;3.65%;321;73.29%;55;12.56%;21;4.79%;9;2.05%;438
NORDESTE;21;MA;210910;PRESIDENTE DUTRA;44;2.74%;71;4.43%;1.127;70.26%;205;12.78%;113;7.04%;44;2.74%;1.604
NORDESTE;21;MA;210920;PRESIDENTE JUSCELINO;10;1.11%;35;3.9%;754;83.96%;63;7.02%;29;3.23%;7;0.78%;898
NORDESTE;21;MA;210923;PRESIDENTE MEDICI;3;0.8%;21;5.61%;286;76.47%;50;13.37%;10;2.67%;4;1.07%;374
NORDESTE;21;MA;210927;PRESIDENTE SARNEY;42;2.68%;65;4.15%;1.150;73.39%;184;11.74%;78;4.98%;48;3.06%;1.567
NORDESTE;21;MA;210930;PRESIDENTE VARGAS;38;4.33%;52;5.92%;659;75.06%;81;9.23%;33;3.76%;15;1.71%;878
NORDESTE;21;MA;210940;PRIMEIRA CRUZ;34;4.48%;50;6.59%;536;70.62%;81;10.67%;40;5.27%;18;2.37%;759
NORDESTE;21;MA;210945;RAPOSA;48;2.89%;77;4.63%;1.016;61.13%;267;16.06%;150;9.03%;104;6.26%;1.662
NORDESTE;21;MA;210950;RIACHAO;25;2.28%;44;4.01%;785;71.49%;144;13.11%;71;6.47%;29;2.64%;1.098
NORDESTE;21;MA;210955;RIBAMAR FIQUENE;12;2.54%;28;5.92%;361;76.32%;48;10.15%;19;4.02%;5;1.06%;473
NORDESTE;21;MA;210960;ROSARIO;42;2.9%;85;5.86%;1.044;72%;160;11.03%;81;5.59%;38;2.62%;1.450
NORDESTE;21;MA;210970;SAMBAIBA;3;1.18%;12;4.72%;187;73.62%;35;13.78%;14;5.51%;3;1.18%;254
NORDESTE;21;MA;210975;SANTA FILOMENA DO MARANHAO;28;6.85%;32;7.82%;258;63.08%;51;12.47%;31;7.58%;9;2.2%;409
NORDESTE;21;MA;210980;SANTA HELENA;61;2.55%;86;3.6%;1.808;75.68%;246;10.3%;124;5.19%;64;2.68%;2.389
NORDESTE;21;MA;210990;SANTA INES;46;2.12%;66;3.04%;1.578;72.69%;267;12.3%;144;6.63%;70;3.22%;2.171
NORDESTE;21;MA;211000;SANTA LUZIA;132;3.48%;152;4.01%;2.699;71.16%;451;11.89%;229;6.04%;130;3.43%;3.793
NORDESTE;21;MA;211003;SANTA LUZIA DO PARUA;49;3.71%;53;4.02%;880;66.72%;175;13.27%;96;7.28%;66;5%;1.319
NORDESTE;21;MA;211010;SANTA QUITERIA DO MARANHAO;41;2.13%;42;2.18%;1.344;69.75%;281;14.58%;153;7.94%;66;3.43%;1.927
NORDESTE;21;MA;211020;SANTA RITA;99;3.94%;135;5.37%;1.614;64.23%;387;15.4%;188;7.48%;90;3.58%;2.513
NORDESTE;21;MA;211023;SANTANA DO MARANHAO;14;3.11%;11;2.44%;322;71.56%;60;13.33%;25;5.56%;18;4%;450
NORDESTE;21;MA;211027;SANTO AMARO DO MARANHAO;30;3.18%;58;6.15%;659;69.88%;135;14.32%;39;4.14%;22;2.33%;943
NORDESTE;21;MA;211030;SANTO ANTONIO DOS LOPES;39;3.74%;65;6.23%;649;62.22%;157;15.05%;83;7.96%;50;4.79%;1.043
NORDESTE;21;MA;211040;SAO BENEDITO DO RIO PRETO;37;2.68%;50;3.62%;1.029;74.51%;189;13.69%;58;4.2%;18;1.3%;1.381
NORDESTE;21;MA;211050;SAO BENTO;26;2%;24;1.84%;1.083;83.18%;106;8.14%;35;2.69%;28;2.15%;1.302
NORDESTE;21;MA;211060;SAO BERNARDO;31;1.99%;85;5.45%;1.081;69.29%;219;14.04%;95;6.09%;49;3.14%;1.560
NORDESTE;21;MA;211065;SAO DOMINGOS DO AZEITAO;8;1.72%;16;3.44%;310;66.67%;85;18.28%;37;7.96%;9;1.94%;465
NORDESTE;21;MA;211070;SAO DOMINGOS DO MARANHAO;61;2.87%;79;3.72%;1.549;72.86%;235;11.05%;131;6.16%;71;3.34%;2.126
NORDESTE;21;MA;211080;SAO FELIX DE BALSAS;9;3.31%;11;4.04%;201;73.9%;28;10.29%;13;4.78%;10;3.68%;272
NORDESTE;21;MA;211085;SAO FRANCISCO DO BREJAO;16;2.99%;17;3.17%;397;74.07%;63;11.75%;19;3.54%;24;4.48%;536
NORDESTE;21;MA;211090;SAO FRANCISCO DO MARANHAO;17;3.49%;26;5.34%;319;65.5%;65;13.35%;41;8.42%;19;3.9%;487
NORDESTE;21;MA;211100;SAO JOAO BATISTA;49;3.87%;101;7.97%;922;72.77%;135;10.66%;41;3.24%;19;1.5%;1.267
NORDESTE;21;MA;211102;SAO JOAO DO CARU;31;3.29%;37;3.93%;605;64.23%;162;17.2%;79;8.39%;28;2.97%;942
NORDESTE;21;MA;211105;SAO JOAO DO PARAISO;14;3.06%;30;6.56%;320;70.02%;58;12.69%;25;5.47%;10;2.19%;457
NORDESTE;21;MA;211107;SAO JOAO DO SOTER;66;4.26%;93;6%;1.158;74.66%;156;10.06%;55;3.55%;23;1.48%;1.551
NORDESTE;21;MA;211110;SAO JOAO DOS PATOS;29;2.67%;35;3.22%;784;72.06%;155;14.25%;58;5.33%;27;2.48%;1.088
NORDESTE;21;MA;211120;SAO JOSE DE RIBAMAR;150;2.93%;268;5.24%;3.372;65.96%;746;14.59%;387;7.57%;189;3.7%;5.112
NORDESTE;21;MA;211125;SAO JOSE DOS BASILIOS;15;2.55%;29;4.92%;397;67.4%;88;14.94%;39;6.62%;21;3.57%;589
NORDESTE;21;MA;211130;SAO LUIS;368;2.62%;530;3.77%;9.705;69.07%;1.937;13.79%;1.016;7.23%;494;3.52%;14.050
NORDESTE;21;MA;211140;SAO LUIS GONZAGA DO MARANHAO;54;3.5%;84;5.45%;1.018;66.06%;226;14.67%;111;7.2%;48;3.11%;1.541
NORDESTE;21;MA;211150;SAO MATEUS DO MARANHAO;57;2.63%;105;4.84%;1.626;74.97%;227;10.47%;103;4.75%;51;2.35%;2.169
NORDESTE;21;MA;211153;SAO PEDRO DA AGUA BRANCA;13;2.5%;15;2.88%;375;72.12%;80;15.38%;27;5.19%;10;1.92%;520
NORDESTE;21;MA;211157;SAO PEDRO DOS CRENTES;5;2.84%;7;3.98%;138;78.41%;16;9.09%;5;2.84%;5;2.84%;176
NORDESTE;21;MA;211160;SAO RAIMUNDO DAS MANGABEIRAS;40;4.04%;47;4.74%;698;70.43%;127;12.82%;50;5.05%;29;2.93%;991
NORDESTE;21;MA;211163;SAO RAIMUNDO DO DOCA BEZERRA;7;2.09%;11;3.28%;225;67.16%;55;16.42%;23;6.87%;14;4.18%;335
NORDESTE;21;MA;211167;SAO ROBERTO;19;3.7%;25;4.87%;356;69.4%;64;12.48%;36;7.02%;13;2.53%;513
NORDESTE;21;MA;211170;SAO VICENTE FERRER;34;3.59%;43;4.54%;656;69.27%;135;14.26%;60;6.34%;19;2.01%;947
NORDESTE;21;MA;211172;SATUBINHA;14;3.34%;29;6.92%;282;67.3%;51;12.17%;28;6.68%;15;3.58%;419
NORDESTE;21;MA;211174;SENADOR ALEXANDRE COSTA;12;1.83%;36;5.5%;483;73.74%;81;12.37%;32;4.89%;11;1.68%;655
NORDESTE;21;MA;211176;SENADOR LA ROCQUE;31;3.3%;51;5.44%;670;71.43%;120;12.79%;46;4.9%;20;2.13%;938
NORDESTE;21;MA;211178;SERRANO DO MARANHAO;19;2.57%;48;6.5%;516;69.92%;83;11.25%;49;6.64%;23;3.12%;738
NORDESTE;21;MA;211180;SITIO NOVO;23;1.6%;56;3.9%;1.091;76.03%;169;11.78%;65;4.53%;31;2.16%;1.435
NORDESTE;21;MA;211190;SUCUPIRA DO NORTE;27;3.83%;41;5.82%;487;69.08%;96;13.62%;36;5.11%;18;2.55%;705
NORDESTE;21;MA;211195;SUCUPIRA DO RIACHAO;14;4.7%;17;5.7%;210;70.47%;37;12.42%;14;4.7%;6;2.01%;298
NORDESTE;21;MA;211200;TASSO FRAGOSO;26;3.33%;46;5.9%;544;69.74%;103;13.21%;48;6.15%;13;1.67%;780
NORDESTE;21;MA;211210;TIMBIRAS;55;3.73%;80;5.43%;1.074;72.91%;167;11.34%;61;4.14%;36;2.44%;1.473
NORDESTE;21;MA;211220;TIMON;112;1.29%;188;2.16%;7.449;85.58%;602;6.92%;249;2.86%;104;1.19%;8.704
NORDESTE;21;MA;211223;TRIZIDELA DO VALE;28;2.97%;41;4.35%;680;72.19%;112;11.89%;54;5.73%;27;2.87%;942
NORDESTE;21;MA;211227;TUFILANDIA;14;2.25%;17;2.74%;451;72.62%;91;14.65%;32;5.15%;16;2.58%;621
NORDESTE;21;MA;211230;TUNTUM;42;2.35%;69;3.86%;1.078;60.26%;357;19.96%;164;9.17%;79;4.42%;1.789
NORDESTE;21;MA;211240;TURIACU;67;2.62%;147;5.75%;1.888;73.81%;301;11.77%;107;4.18%;48;1.88%;2.558
NORDESTE;21;MA;211245;TURILANDIA;25;3.32%;34;4.52%;541;71.94%;88;11.7%;36;4.79%;28;3.72%;752
NORDESTE;21;MA;211250;TUTOIA;69;2.33%;116;3.92%;1.997;67.42%;486;16.41%;195;6.58%;99;3.34%;2.962
NORDESTE;21;MA;211260;URBANO SANTOS;90;4.55%;109;5.51%;1.326;67.07%;289;14.62%;119;6.02%;44;2.23%;1.977
NORDESTE;21;MA;211270;VARGEM GRANDE;140;4.39%;168;5.27%;2.179;68.31%;419;13.13%;199;6.24%;85;2.66%;3.190
NORDESTE;21;MA;211280;VIANA;114;3.95%;137;4.75%;2.059;71.37%;339;11.75%;163;5.65%;73;2.53%;2.885
NORDESTE;21;MA;211285;VILA NOVA DOS MARTIRIOS;21;4.23%;24;4.84%;378;76.21%;52;10.48%;12;2.42%;9;1.81%;496
NORDESTE;21;MA;211290;VITORIA DO MEARIM;49;2.74%;118;6.6%;1.286;71.96%;204;11.42%;82;4.59%;48;2.69%;1.787
NORDESTE;21;MA;211300;VITORINO FREIRE;50;2.6%;63;3.28%;1.196;62.29%;424;22.08%;124;6.46%;63;3.28%;1.920
NORDESTE;21;MA;211400;ZE DOCA;68;2.62%;80;3.08%;1.747;67.32%;409;15.76%;197;7.59%;94;3.62%;2.595
TOTAL ESTADO MARANHÃO;;;;;9.327;2.92%;13.993;4.39%;227.008;71.15%;41.705;13.07%;18.152;5.69%;8.866;2.78%;319.051
NORDESTE;25;PB;250010;AGUA BRANCA;8;1.44%;9;1.62%;400;71.81%;82;14.72%;47;8.44%;11;1.97%;557
NORDESTE;25;PB;250020;AGUIAR;8;3.03%;15;5.68%;156;59.09%;38;14.39%;27;10.23%;20;7.58%;264
NORDESTE;25;PB;250030;ALAGOA GRANDE;20;1.65%;41;3.38%;761;62.79%;187;15.43%;128;10.56%;75;6.19%;1.212
NORDESTE;25;PB;250040;ALAGOA NOVA;24;1.56%;55;3.57%;1.061;68.9%;221;14.35%;130;8.44%;49;3.18%;1.540
NORDESTE;25;PB;250050;ALAGOINHA;18;1.99%;32;3.54%;583;64.49%;158;17.48%;73;8.08%;40;4.42%;904
NORDESTE;25;PB;250053;ALCANTIL;3;0.97%;13;4.22%;188;61.04%;59;19.16%;31;10.06%;14;4.55%;308
NORDESTE;25;PB;250057;ALGODAO DE JANDAIRA;4;2.21%;8;4.42%;122;67.4%;23;12.71%;17;9.39%;7;3.87%;181
NORDESTE;25;PB;250060;ALHANDRA;28;2.62%;29;2.71%;648;60.62%;210;19.64%;104;9.73%;50;4.68%;1.069
NORDESTE;25;PB;250073;AMPARO;2;1.89%;1;0.94%;46;43.4%;30;28.3%;18;16.98%;9;8.49%;106
NORDESTE;25;PB;250077;APARECIDA;2;1.05%;5;2.63%;120;63.16%;31;16.32%;20;10.53%;12;6.32%;190
NORDESTE;25;PB;250080;ARACAGI;19;2.04%;23;2.47%;545;58.48%;177;18.99%;101;10.84%;67;7.19%;932
NORDESTE;25;PB;250090;ARARA;11;1.74%;18;2.84%;444;70.03%;90;14.2%;51;8.04%;20;3.15%;634
NORDESTE;25;PB;250100;ARARUNA;12;1.66%;20;2.77%;488;67.68%;127;17.61%;52;7.21%;22;3.05%;721
NORDESTE;25;PB;250110;AREIA;18;2%;28;3.12%;568;63.25%;143;15.92%;90;10.02%;51;5.68%;898
NORDESTE;25;PB;250115;AREIA DE BARAUNAS;1;1.14%;0;-;69;78.41%;7;7.95%;6;6.82%;5;5.68%;88
NORDESTE;25;PB;250120;AREIAL;6;1.09%;5;0.91%;394;71.51%;83;15.06%;47;8.53%;16;2.9%;551
NORDESTE;25;PB;250130;AROEIRAS;20;2.35%;31;3.64%;503;59.11%;148;17.39%;89;10.46%;60;7.05%;851
NORDESTE;25;PB;250135;ASSUNCAO;6;1.77%;1;0.29%;232;68.44%;53;15.63%;24;7.08%;23;6.78%;339
NORDESTE;25;PB;250140;BAIA DA TRAICAO;9;2.27%;9;2.27%;277;69.95%;60;15.15%;22;5.56%;19;4.8%;396
NORDESTE;25;PB;250150;BANANEIRAS;15;1.94%;30;3.87%;465;60%;152;19.61%;74;9.55%;39;5.03%;775
NORDESTE;25;PB;250153;BARAUNA;0;-;3;1.21%;174;70.45%;46;18.62%;15;6.07%;9;3.64%;247
NORDESTE;25;PB;250160;BARRA DE SANTA ROSA;10;1.46%;14;2.05%;450;65.79%;125;18.27%;67;9.8%;18;2.63%;684
NORDESTE;25;PB;250157;BARRA DE SANTANA;8;2.31%;11;3.17%;222;63.98%;62;17.87%;30;8.65%;14;4.03%;347
NORDESTE;25;PB;250170;BARRA DE SAO MIGUEL;3;0.74%;9;2.23%;239;59.31%;86;21.34%;54;13.4%;12;2.98%;403
NORDESTE;25;PB;250180;BAYEUX;99;3.18%;116;3.73%;1.747;56.17%;581;18.68%;356;11.45%;211;6.78%;3.110
NORDESTE;25;PB;250190;BELEM;13;1.75%;15;2.02%;425;57.35%;128;17.27%;94;12.69%;66;8.91%;741
NORDESTE;25;PB;250200;BELEM DO BREJO DO CRUZ;6;1.46%;9;2.19%;218;53.04%;85;20.68%;52;12.65%;41;9.98%;411
NORDESTE;25;PB;250205;BERNARDINO BATISTA;1;0.68%;5;3.42%;107;73.29%;22;15.07%;8;5.48%;3;2.05%;146
NORDESTE;25;PB;250210;BOA VENTURA;4;1.35%;13;4.38%;188;63.3%;33;11.11%;37;12.46%;22;7.41%;297
NORDESTE;25;PB;250215;BOA VISTA;10;3.01%;9;2.71%;197;59.34%;51;15.36%;41;12.35%;24;7.23%;332
NORDESTE;25;PB;250220;BOM JESUS;1;1.67%;3;5%;42;70%;9;15%;2;3.33%;3;5%;60
NORDESTE;25;PB;250230;BOM SUCESSO;4;2.16%;5;2.7%;114;61.62%;45;24.32%;14;7.57%;3;1.62%;185
NORDESTE;25;PB;250240;BONITO DE SANTA FE;3;0.77%;8;2.06%;285;73.26%;65;16.71%;21;5.4%;7;1.8%;389
NORDESTE;25;PB;250250;BOQUEIRAO;2;0.25%;14;1.77%;453;57.12%;152;19.17%;109;13.75%;63;7.94%;793
NORDESTE;25;PB;250270;BORBOREMA;4;1.57%;9;3.53%;147;57.65%;48;18.82%;28;10.98%;19;7.45%;255
NORDESTE;25;PB;250280;BREJO DO CRUZ;7;0.9%;19;2.44%;458;58.87%;144;18.51%;94;12.08%;56;7.2%;778
NORDESTE;25;PB;250290;BREJO DOS SANTOS;1;0.62%;5;3.11%;82;50.93%;31;19.25%;25;15.53%;17;10.56%;161
NORDESTE;25;PB;250300;CAAPORA;34;2.97%;37;3.23%;662;57.82%;189;16.51%;140;12.23%;83;7.25%;1.145
NORDESTE;25;PB;250310;CABACEIRAS;6;1.88%;18;5.63%;202;63.13%;54;16.88%;28;8.75%;12;3.75%;320
NORDESTE;25;PB;250320;CABEDELO;24;1.11%;46;2.13%;1.381;63.94%;403;18.66%;193;8.94%;113;5.23%;2.160
NORDESTE;25;PB;250330;CACHOEIRA DOS INDIOS;21;4.28%;18;3.67%;300;61.1%;68;13.85%;52;10.59%;32;6.52%;491
NORDESTE;25;PB;250340;CACIMBA DE AREIA;1;0.66%;1;0.66%;99;65.56%;22;14.57%;21;13.91%;7;4.64%;151
NORDESTE;25;PB;250350;CACIMBA DE DENTRO;10;1.36%;15;2.04%;424;57.69%;99;13.47%;97;13.2%;90;12.24%;735
NORDESTE;25;PB;250355;CACIMBAS;10;1.96%;18;3.53%;370;72.55%;68;13.33%;36;7.06%;8;1.57%;510
NORDESTE;25;PB;250360;CAICARA;8;2.19%;12;3.29%;201;55.07%;65;17.81%;43;11.78%;36;9.86%;365
NORDESTE;25;PB;250370;CAJAZEIRAS;33;2.11%;61;3.89%;994;63.43%;232;14.81%;152;9.7%;95;6.06%;1.567
NORDESTE;25;PB;250375;CAJAZEIRINHAS;6;2.36%;7;2.76%;131;51.57%;51;20.08%;39;15.35%;20;7.87%;254
NORDESTE;25;PB;250380;CALDAS BRANDAO;5;1.77%;7;2.48%;168;59.57%;54;19.15%;28;9.93%;20;7.09%;282
NORDESTE;25;PB;250390;CAMALAU;12;3.27%;15;4.09%;246;67.03%;54;14.71%;30;8.17%;10;2.72%;367
NORDESTE;25;PB;250400;CAMPINA GRANDE;128;1.78%;164;2.28%;4.745;66.01%;1.180;16.42%;629;8.75%;342;4.76%;7.188
NORDESTE;25;PB;250403;CAPIM;2;0.54%;6;1.62%;229;61.89%;84;22.7%;36;9.73%;13;3.51%;370
NORDESTE;25;PB;250407;CARAUBAS;6;2.35%;7;2.75%;166;65.1%;54;21.18%;15;5.88%;7;2.75%;255
