Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
NORDESTE;21;MA;211220;TIMON;132;2.03%;150;2.31%;4.934;75.91%;798;12.28%;244;3.75%;242;3.72%;6.500
NORDESTE;21;MA;211223;TRIZIDELA DO VALE;23;3.9%;25;4.24%;327;55.52%;99;16.81%;46;7.81%;69;11.71%;589
NORDESTE;21;MA;211227;TUFILANDIA;17;3.55%;19;3.97%;289;60.33%;84;17.54%;41;8.56%;29;6.05%;479
NORDESTE;21;MA;211230;TUNTUM;64;3.74%;86;5.03%;838;49.01%;286;16.73%;219;12.81%;217;12.69%;1.710
NORDESTE;21;MA;211240;TURIACU;73;4.16%;118;6.73%;1.018;58.07%;274;15.63%;132;7.53%;138;7.87%;1.753
NORDESTE;21;MA;211245;TURILANDIA;70;7.58%;32;3.46%;571;61.8%;123;13.31%;61;6.6%;67;7.25%;924
NORDESTE;21;MA;211250;TUTOIA;79;5.1%;73;4.72%;854;55.17%;269;17.38%;154;9.95%;119;7.69%;1.548
NORDESTE;21;MA;211260;URBANO SANTOS;243;12.79%;140;7.37%;905;47.63%;219;11.53%;108;5.68%;285;15%;1.900
NORDESTE;21;MA;211270;VARGEM GRANDE;88;2.89%;85;2.79%;1.232;40.42%;595;19.52%;434;14.24%;614;20.14%;3.048
NORDESTE;21;MA;211280;VIANA;173;7.76%;127;5.7%;1.198;53.75%;306;13.73%;170;7.63%;255;11.44%;2.229
NORDESTE;21;MA;211285;VILA NOVA DOS MARTIRIOS;11;2.62%;17;4.05%;257;61.19%;69;16.43%;37;8.81%;29;6.9%;420
NORDESTE;21;MA;211290;VITORIA DO MEARIM;85;5.7%;81;5.44%;902;60.54%;176;11.81%;101;6.78%;145;9.73%;1.490
NORDESTE;21;MA;211300;VITORINO FREIRE;63;4.51%;66;4.73%;708;50.72%;246;17.62%;120;8.6%;193;13.83%;1.396
NORDESTE;21;MA;211400;ZE DOCA;152;5.88%;99;3.83%;1.320;51.08%;432;16.72%;243;9.4%;338;13.08%;2.584
TOTAL ESTADO MARANHÃO;;;;;15.515;5.44%;12.973;4.55%;163.603;57.34%;44.606;15.63%;22.214;7.79%;26.428;9.26%;285.339
NORDESTE;25;PB;250010;AGUA BRANCA;9;1.17%;12;1.56%;501;65.32%;151;19.69%;54;7.04%;40;5.22%;767
NORDESTE;25;PB;250020;AGUIAR;18;5.01%;7;1.95%;177;49.3%;76;21.17%;34;9.47%;47;13.09%;359
NORDESTE;25;PB;250030;ALAGOA GRANDE;38;2.78%;42;3.07%;751;54.98%;272;19.91%;136;9.96%;127;9.3%;1.366
NORDESTE;25;PB;250040;ALAGOA NOVA;36;3.06%;31;2.64%;706;60.03%;215;18.28%;100;8.5%;88;7.48%;1.176
NORDESTE;25;PB;250050;ALAGOINHA;56;5.69%;34;3.45%;454;46.09%;186;18.88%;116;11.78%;139;14.11%;985
NORDESTE;25;PB;250053;ALCANTIL;3;0.7%;10;2.35%;201;47.18%;108;25.35%;45;10.56%;59;13.85%;426
NORDESTE;25;PB;250057;ALGODAO DE JANDAIRA;7;3.04%;6;2.61%;143;62.17%;48;20.87%;11;4.78%;15;6.52%;230
NORDESTE;25;PB;250060;ALHANDRA;35;3.7%;26;2.75%;483;51%;187;19.75%;113;11.93%;103;10.88%;947
NORDESTE;25;PB;250073;AMPARO;3;2.52%;3;2.52%;49;41.18%;21;17.65%;20;16.81%;23;19.33%;119
NORDESTE;25;PB;250077;APARECIDA;9;2.49%;8;2.22%;216;59.83%;72;19.94%;28;7.76%;28;7.76%;361
NORDESTE;25;PB;250080;ARACAGI;25;2.76%;24;2.65%;442;48.84%;198;21.88%;108;11.93%;108;11.93%;905
NORDESTE;25;PB;250090;ARARA;17;2.96%;36;6.27%;343;59.76%;107;18.64%;39;6.79%;32;5.57%;574
NORDESTE;25;PB;250100;ARARUNA;18;2.42%;13;1.74%;384;51.54%;162;21.74%;88;11.81%;80;10.74%;745
NORDESTE;25;PB;250110;AREIA;31;3.63%;34;3.98%;471;55.15%;152;17.8%;100;11.71%;66;7.73%;854
NORDESTE;25;PB;250115;AREIA DE BARAUNAS;3;1.96%;3;1.96%;96;62.75%;32;20.92%;12;7.84%;7;4.58%;153
NORDESTE;25;PB;250120;AREIAL;13;2.5%;14;2.69%;314;60.38%;96;18.46%;42;8.08%;41;7.88%;520
NORDESTE;25;PB;250130;AROEIRAS;62;4.62%;60;4.47%;653;48.62%;255;18.99%;158;11.76%;155;11.54%;1.343
NORDESTE;25;PB;250135;ASSUNCAO;2;0.51%;4;1.03%;204;52.44%;106;27.25%;45;11.57%;28;7.2%;389
NORDESTE;25;PB;250140;BAIA DA TRAICAO;28;4.34%;9;1.4%;327;50.7%;141;21.86%;77;11.94%;63;9.77%;645
NORDESTE;25;PB;250150;BANANEIRAS;20;2.05%;24;2.46%;519;53.18%;198;20.29%;118;12.09%;97;9.94%;976
NORDESTE;25;PB;250153;BARAUNA;6;1.87%;5;1.56%;193;60.12%;80;24.92%;22;6.85%;15;4.67%;321
NORDESTE;25;PB;250160;BARRA DE SANTA ROSA;9;1.14%;17;2.15%;491;62.07%;169;21.37%;60;7.59%;45;5.69%;791
NORDESTE;25;PB;250157;BARRA DE SANTANA;12;3.72%;15;4.64%;157;48.61%;64;19.81%;22;6.81%;53;16.41%;323
NORDESTE;25;PB;250170;BARRA DE SAO MIGUEL;8;2.22%;9;2.5%;197;54.72%;71;19.72%;40;11.11%;35;9.72%;360
NORDESTE;25;PB;250180;BAYEUX;134;4.57%;103;3.51%;1.383;47.19%;541;18.46%;326;11.12%;444;15.15%;2.931
NORDESTE;25;PB;250190;BELEM;58;4.72%;58;4.72%;747;60.83%;183;14.9%;105;8.55%;77;6.27%;1.228
NORDESTE;25;PB;250200;BELEM DO BREJO DO CRUZ;14;3.57%;10;2.55%;136;34.69%;76;19.39%;64;16.33%;92;23.47%;392
NORDESTE;25;PB;250205;BERNARDINO BATISTA;6;2.17%;16;5.8%;190;68.84%;42;15.22%;16;5.8%;6;2.17%;276
NORDESTE;25;PB;250210;BOA VENTURA;4;1.16%;9;2.61%;208;60.29%;67;19.42%;35;10.14%;22;6.38%;345
NORDESTE;25;PB;250215;BOA VISTA;7;1.59%;8;1.82%;233;53.08%;105;23.92%;61;13.9%;25;5.69%;439
NORDESTE;25;PB;250220;BOM JESUS;2;1.1%;4;2.2%;112;61.54%;37;20.33%;14;7.69%;13;7.14%;182
NORDESTE;25;PB;250230;BOM SUCESSO;2;1.01%;3;1.51%;107;53.77%;57;28.64%;13;6.53%;17;8.54%;199
NORDESTE;25;PB;250240;BONITO DE SANTA FE;18;4.16%;17;3.93%;268;61.89%;66;15.24%;33;7.62%;31;7.16%;433
NORDESTE;25;PB;250250;BOQUEIRAO;32;3.04%;23;2.18%;550;52.18%;197;18.69%;126;11.95%;126;11.95%;1.054
NORDESTE;25;PB;250270;BORBOREMA;9;3.44%;10;3.82%;127;48.47%;51;19.47%;26;9.92%;39;14.89%;262
NORDESTE;25;PB;250280;BREJO DO CRUZ;8;1.62%;4;0.81%;287;58.1%;110;22.27%;56;11.34%;29;5.87%;494
NORDESTE;25;PB;250290;BREJO DOS SANTOS;3;1.18%;7;2.75%;142;55.69%;53;20.78%;33;12.94%;17;6.67%;255
NORDESTE;25;PB;250300;CAAPORA;43;3.33%;31;2.4%;674;52.13%;274;21.19%;144;11.14%;127;9.82%;1.293
NORDESTE;25;PB;250310;CABACEIRAS;7;1.84%;4;1.05%;220;57.74%;85;22.31%;39;10.24%;26;6.82%;381
NORDESTE;25;PB;250320;CABEDELO;23;0.79%;40;1.38%;1.680;57.99%;666;22.99%;298;10.29%;190;6.56%;2.897
NORDESTE;25;PB;250330;CACHOEIRA DOS INDIOS;16;3.38%;21;4.43%;281;59.28%;87;18.35%;35;7.38%;34;7.17%;474
NORDESTE;25;PB;250340;CACIMBA DE AREIA;3;1.69%;4;2.25%;96;53.93%;43;24.16%;20;11.24%;12;6.74%;178
NORDESTE;25;PB;250350;CACIMBA DE DENTRO;31;4.77%;11;1.69%;363;55.85%;146;22.46%;62;9.54%;37;5.69%;650
NORDESTE;25;PB;250355;CACIMBAS;22;3.27%;26;3.86%;435;64.64%;108;16.05%;54;8.02%;28;4.16%;673
NORDESTE;25;PB;250360;CAICARA;7;2.78%;9;3.57%;117;46.43%;47;18.65%;25;9.92%;47;18.65%;252
NORDESTE;25;PB;250370;CAJAZEIRAS;35;1.48%;48;2.02%;1.499;63.2%;453;19.1%;191;8.05%;146;6.16%;2.372
NORDESTE;25;PB;250375;CAJAZEIRINHAS;11;4.55%;8;3.31%;100;41.32%;42;17.36%;30;12.4%;51;21.07%;242
NORDESTE;25;PB;250380;CALDAS BRANDAO;10;1.65%;9;1.49%;332;54.88%;133;21.98%;68;11.24%;53;8.76%;605
NORDESTE;25;PB;250390;CAMALAU;8;2.45%;13;3.98%;184;56.27%;60;18.35%;36;11.01%;26;7.95%;327
NORDESTE;25;PB;250400;CAMPINA GRANDE;221;2.33%;209;2.21%;5.439;57.46%;2.031;21.46%;887;9.37%;679;7.17%;9.466
NORDESTE;25;PB;250403;CAPIM;15;4.73%;7;2.21%;163;51.42%;65;20.5%;25;7.89%;42;13.25%;317
NORDESTE;25;PB;250407;CARAUBAS;9;3.42%;8;3.04%;141;53.61%;50;19.01%;33;12.55%;22;8.37%;263
NORDESTE;25;PB;250410;CARRAPATEIRA;7;6.03%;5;4.31%;72;62.07%;23;19.83%;4;3.45%;5;4.31%;116
NORDESTE;25;PB;250415;CASSERENGUE;10;2.34%;7;1.64%;259;60.66%;74;17.33%;53;12.41%;24;5.62%;427
NORDESTE;25;PB;250420;CATINGUEIRA;7;1.87%;9;2.4%;237;63.2%;76;20.27%;38;10.13%;8;2.13%;375
NORDESTE;25;PB;250430;CATOLE DO ROCHA;25;3.4%;19;2.58%;404;54.89%;154;20.92%;73;9.92%;61;8.29%;736
NORDESTE;25;PB;250435;CATURITE;9;3.03%;6;2.02%;144;48.48%;69;23.23%;31;10.44%;38;12.79%;297
NORDESTE;25;PB;250440;CONCEICAO;41;4.31%;63;6.62%;507;53.31%;114;11.99%;94;9.88%;132;13.88%;951
NORDESTE;25;PB;250450;CONDADO;19;3.97%;20;4.18%;283;59.08%;81;16.91%;45;9.39%;31;6.47%;479
NORDESTE;25;PB;250460;CONDE;46;3.93%;32;2.74%;595;50.85%;247;21.11%;127;10.85%;123;10.51%;1.170
NORDESTE;25;PB;250470;CONGO;21;6.23%;18;5.34%;181;53.71%;64;18.99%;24;7.12%;29;8.61%;337
NORDESTE;25;PB;250480;COREMAS;29;2.19%;48;3.63%;704;53.17%;281;21.22%;148;11.18%;114;8.61%;1.324
NORDESTE;25;PB;250485;COXIXOLA;5;8.06%;2;3.23%;29;46.77%;12;19.35%;7;11.29%;7;11.29%;62
NORDESTE;25;PB;250490;CRUZ DO ESPIRITO SANTO;33;4.41%;28;3.74%;341;45.53%;147;19.63%;96;12.82%;104;13.89%;749
NORDESTE;25;PB;250500;CUBATI;6;1.34%;13;2.91%;229;51.23%;95;21.25%;61;13.65%;43;9.62%;447
NORDESTE;25;PB;250510;CUITE;10;0.97%;16;1.55%;627;60.58%;220;21.26%;101;9.76%;61;5.89%;1.035
NORDESTE;25;PB;250523;CUITE DE MAMANGUAPE;69;24.91%;9;3.25%;74;26.71%;35;12.64%;11;3.97%;79;28.52%;277
NORDESTE;25;PB;250520;CUITEGI;20;6.51%;12;3.91%;125;40.72%;59;19.22%;42;13.68%;49;15.96%;307
NORDESTE;25;PB;250527;CURRAL DE CIMA;11;3.24%;10;2.95%;193;56.93%;70;20.65%;33;9.73%;22;6.49%;339
NORDESTE;25;PB;250530;CURRAL VELHO;2;1.94%;5;4.85%;55;53.4%;20;19.42%;7;6.8%;14;13.59%;103
NORDESTE;25;PB;250535;DAMIAO;9;3.21%;3;1.07%;143;51.07%;62;22.14%;39;13.93%;24;8.57%;280
NORDESTE;25;PB;250540;DESTERRO;7;1.32%;14;2.63%;304;57.14%;109;20.49%;53;9.96%;45;8.46%;532
NORDESTE;25;PB;250560;DIAMANTE;65;16.46%;27;6.84%;235;59.49%;36;9.11%;19;4.81%;13;3.29%;395
NORDESTE;25;PB;250570;DONA INES;28;3.59%;34;4.36%;457;58.66%;144;18.49%;75;9.63%;41;5.26%;779
NORDESTE;25;PB;250580;DUAS ESTRADAS;4;2.08%;9;4.69%;79;41.15%;40;20.83%;26;13.54%;34;17.71%;192
NORDESTE;25;PB;250590;EMAS;3;2.86%;2;1.9%;43;40.95%;18;17.14%;19;18.1%;20;19.05%;105
NORDESTE;25;PB;250600;ESPERANCA;62;3.41%;47;2.59%;961;52.86%;353;19.42%;223;12.27%;172;9.46%;1.818
NORDESTE;25;PB;250610;FAGUNDES;19;2.21%;23;2.67%;443;51.51%;204;23.72%;103;11.98%;68;7.91%;860
NORDESTE;25;PB;250620;FREI MARTINHO;3;1.91%;0;-;101;64.33%;28;17.83%;17;10.83%;8;5.1%;157
NORDESTE;25;PB;250625;GADO BRAVO;14;2.24%;14;2.24%;354;56.73%;139;22.28%;67;10.74%;36;5.77%;624
NORDESTE;25;PB;250630;GUARABIRA;19;7.31%;16;6.15%;129;49.62%;36;13.85%;25;9.62%;35;13.46%;260
NORDESTE;25;PB;250640;GURINHEM;23;2.35%;20;2.04%;548;56.03%;200;20.45%;90;9.2%;97;9.92%;978
NORDESTE;25;PB;250650;GURJAO;4;1.72%;3;1.29%;135;58.19%;54;23.28%;21;9.05%;15;6.47%;232
NORDESTE;25;PB;250660;IBIARA;14;5.49%;24;9.41%;169;66.27%;28;10.98%;12;4.71%;8;3.14%;255
NORDESTE;25;PB;250260;IGARACY;1;4.35%;0;-;14;60.87%;6;26.09%;1;4.35%;1;4.35%;23
NORDESTE;25;PB;250670;IMACULADA;30;4.41%;40;5.87%;379;55.65%;117;17.18%;75;11.01%;40;5.87%;681
NORDESTE;25;PB;250680;INGA;43;5.17%;30;3.61%;430;51.68%;163;19.59%;71;8.53%;95;11.42%;832
NORDESTE;25;PB;250690;ITABAIANA;79;8.53%;40;4.32%;337;36.39%;175;18.9%;105;11.34%;190;20.52%;926
NORDESTE;25;PB;250700;ITAPORANGA;28;2.78%;28;2.78%;566;56.21%;183;18.17%;103;10.23%;99;9.83%;1.007
NORDESTE;25;PB;250710;ITAPOROROCA;33;2.44%;40;2.96%;752;55.7%;237;17.56%;119;8.81%;169;12.52%;1.350
NORDESTE;25;PB;250720;ITATUBA;13;2.21%;13;2.21%;304;51.7%;124;21.09%;75;12.76%;59;10.03%;588
NORDESTE;25;PB;250730;JACARAU;18;2.33%;21;2.72%;431;55.76%;151;19.53%;80;10.35%;72;9.31%;773
NORDESTE;25;PB;250740;JERICO;3;0.68%;3;0.68%;263;60.05%;91;20.78%;47;10.73%;31;7.08%;438
NORDESTE;25;PB;250750;JOAO PESSOA;431;3.47%;392;3.16%;6.616;53.34%;2.368;19.09%;1.263;10.18%;1.333;10.75%;12.403
NORDESTE;25;PB;251365;JOCA CLAUDINO;6;3.45%;7;4.02%;96;55.17%;34;19.54%;20;11.49%;11;6.32%;174
NORDESTE;25;PB;250760;JUAREZ TAVORA;14;2.81%;20;4.01%;297;59.52%;87;17.43%;50;10.02%;31;6.21%;499
NORDESTE;25;PB;250770;JUAZEIRINHO;42;3.22%;35;2.68%;730;55.94%;279;21.38%;127;9.73%;92;7.05%;1.305
NORDESTE;25;PB;250780;JUNCO DO SERIDO;4;0.89%;5;1.11%;258;57.33%;112;24.89%;53;11.78%;18;4%;450
NORDESTE;25;PB;250790;JURIPIRANGA;19;2.49%;8;1.05%;387;50.65%;193;25.26%;83;10.86%;74;9.69%;764
NORDESTE;25;PB;250800;JURU;27;4.74%;22;3.86%;363;63.68%;99;17.37%;29;5.09%;30;5.26%;570
NORDESTE;25;PB;250810;LAGOA;10;2.87%;10;2.87%;175;50.14%;73;20.92%;47;13.47%;34;9.74%;349
NORDESTE;25;PB;250820;LAGOA DE DENTRO;16;3.65%;10;2.28%;207;47.26%;98;22.37%;45;10.27%;62;14.16%;438
NORDESTE;25;PB;250830;LAGOA SECA;38;2.71%;37;2.64%;675;48.08%;279;19.87%;178;12.68%;197;14.03%;1.404
NORDESTE;25;PB;250840;LASTRO;4;1.72%;5;2.15%;156;66.95%;44;18.88%;14;6.01%;10;4.29%;233
NORDESTE;25;PB;250850;LIVRAMENTO;17;3.79%;17;3.79%;269;59.91%;83;18.49%;38;8.46%;25;5.57%;449
NORDESTE;25;PB;250855;LOGRADOURO;12;4.55%;6;2.27%;139;52.65%;43;16.29%;32;12.12%;32;12.12%;264
NORDESTE;25;PB;250860;LUCENA;41;4.99%;47;5.72%;471;57.3%;138;16.79%;65;7.91%;60;7.3%;822
NORDESTE;25;PB;250870;MAE D'AGUA;5;2.09%;8;3.35%;113;47.28%;41;17.15%;36;15.06%;36;15.06%;239
NORDESTE;25;PB;250880;MALTA;10;3.8%;4;1.52%;140;53.23%;56;21.29%;27;10.27%;26;9.89%;263
NORDESTE;25;PB;250890;MAMANGUAPE;64;3.52%;41;2.25%;853;46.87%;394;21.65%;220;12.09%;248;13.63%;1.820
NORDESTE;25;PB;250900;MANAIRA;23;3.66%;22;3.5%;342;54.46%;130;20.7%;64;10.19%;47;7.48%;628
NORDESTE;25;PB;250905;MARCACAO;21;3.52%;12;2.01%;362;60.64%;120;20.1%;56;9.38%;26;4.36%;597
NORDESTE;25;PB;250910;MARI;14;1.25%;14;1.25%;646;57.52%;230;20.48%;121;10.77%;98;8.73%;1.123
NORDESTE;25;PB;250915;MARIZOPOLIS;8;3.27%;13;5.31%;143;58.37%;37;15.1%;22;8.98%;22;8.98%;245
NORDESTE;25;PB;250920;MASSARANDUBA;25;2.55%;23;2.35%;571;58.27%;204;20.82%;83;8.47%;74;7.55%;980
NORDESTE;25;PB;250930;MATARACA;17;2.16%;19;2.41%;492;62.44%;147;18.65%;56;7.11%;57;7.23%;788
NORDESTE;25;PB;250933;MATINHAS;9;2.96%;7;2.3%;143;47.04%;64;21.05%;45;14.8%;36;11.84%;304
NORDESTE;25;PB;250937;MATO GROSSO;2;1.22%;4;2.44%;76;46.34%;51;31.1%;17;10.37%;14;8.54%;164
NORDESTE;25;PB;250939;MATUREIA;3;0.58%;6;1.16%;346;67.05%;108;20.93%;35;6.78%;18;3.49%;516
NORDESTE;25;PB;250940;MOGEIRO;43;6.39%;20;2.97%;302;44.87%;124;18.42%;63;9.36%;121;17.98%;673
NORDESTE;25;PB;250950;MONTADAS;9;2.35%;2;0.52%;227;59.27%;89;23.24%;30;7.83%;26;6.79%;383
NORDESTE;25;PB;250960;MONTE HOREBE;25;12.25%;10;4.9%;114;55.88%;24;11.76%;13;6.37%;18;8.82%;204
NORDESTE;25;PB;250970;MONTEIRO;42;2.74%;57;3.72%;884;57.63%;275;17.93%;130;8.47%;146;9.52%;1.534
NORDESTE;25;PB;250980;MULUNGU;23;4.41%;23;4.41%;267;51.25%;101;19.39%;49;9.4%;58;11.13%;521
NORDESTE;25;PB;250990;NATUBA;13;2.99%;18;4.14%;220;50.57%;89;20.46%;48;11.03%;47;10.8%;435
NORDESTE;25;PB;251000;NAZAREZINHO;22;5.45%;19;4.7%;219;54.21%;78;19.31%;31;7.67%;35;8.66%;404
NORDESTE;25;PB;251010;NOVA FLORESTA;32;4.93%;24;3.7%;387;59.63%;111;17.1%;53;8.17%;42;6.47%;649
NORDESTE;25;PB;251020;NOVA OLINDA;1;0.28%;11;3.12%;233;66.01%;50;14.16%;29;8.22%;29;8.22%;353
NORDESTE;25;PB;251030;NOVA PALMEIRA;3;1.19%;3;1.19%;163;64.68%;33;13.1%;29;11.51%;21;8.33%;252
NORDESTE;25;PB;251040;OLHO D'AGUA;21;5.44%;30;7.77%;203;52.59%;64;16.58%;33;8.55%;35;9.07%;386
NORDESTE;25;PB;251050;OLIVEDOS;17;8.37%;12;5.91%;104;51.23%;36;17.73%;17;8.37%;17;8.37%;203
NORDESTE;25;PB;251060;OURO VELHO;2;0.98%;3;1.46%;118;57.56%;50;24.39%;17;8.29%;15;7.32%;205
NORDESTE;25;PB;251065;PARARI;1;1.18%;2;2.35%;39;45.88%;13;15.29%;21;24.71%;9;10.59%;85
NORDESTE;25;PB;251070;PASSAGEM;2;2.3%;1;1.15%;55;63.22%;18;20.69%;7;8.05%;4;4.6%;87
NORDESTE;25;PB;251080;PATOS;42;1.62%;46;1.77%;1.673;64.49%;494;19.04%;201;7.75%;138;5.32%;2.594
NORDESTE;25;PB;251090;PAULISTA;4;0.9%;9;2.03%;210;47.4%;107;24.15%;54;12.19%;59;13.32%;443
NORDESTE;25;PB;251100;PEDRA BRANCA;6;1.96%;11;3.59%;214;69.93%;54;17.65%;16;5.23%;5;1.63%;306
NORDESTE;25;PB;251110;PEDRA LAVRADA;4;0.94%;4;0.94%;297;69.88%;70;16.47%;33;7.76%;17;4%;425
NORDESTE;25;PB;251120;PEDRAS DE FOGO;63;3.39%;59;3.18%;990;53.28%;367;19.75%;208;11.19%;171;9.2%;1.858
NORDESTE;25;PB;251272;PEDRO REGIS;7;2.14%;8;2.45%;174;53.21%;64;19.57%;40;12.23%;34;10.4%;327
NORDESTE;25;PB;251130;PIANCO;34;3.25%;13;1.24%;664;63.48%;198;18.93%;81;7.74%;56;5.35%;1.046
NORDESTE;25;PB;251140;PICUI;13;1.21%;16;1.49%;595;55.4%;255;23.74%;107;9.96%;88;8.19%;1.074
NORDESTE;25;PB;251150;PILAR;67;8.04%;46;5.52%;463;55.58%;123;14.77%;76;9.12%;58;6.96%;833
NORDESTE;25;PB;251160;PILOES;25;7.18%;14;4.02%;162;46.55%;77;22.13%;30;8.62%;40;11.49%;348
NORDESTE;25;PB;251170;PILOEZINHOS;12;3.44%;12;3.44%;203;58.17%;54;15.47%;42;12.03%;26;7.45%;349
NORDESTE;25;PB;251180;PIRPIRITUBA;2;1.82%;5;4.55%;64;58.18%;18;16.36%;6;5.45%;15;13.64%;110
NORDESTE;25;PB;251190;PITIMBU;63;5.97%;34;3.22%;448;42.42%;151;14.3%;117;11.08%;243;23.01%;1.056
NORDESTE;25;PB;251200;POCINHOS;42;4.03%;23;2.21%;577;55.32%;200;19.18%;106;10.16%;95;9.11%;1.043
NORDESTE;25;PB;251203;POCO DANTAS;3;0.91%;11;3.35%;185;56.4%;72;21.95%;33;10.06%;24;7.32%;328
NORDESTE;25;PB;251207;POCO DE JOSE DE MOURA;5;2.48%;6;2.97%;109;53.96%;42;20.79%;25;12.38%;15;7.43%;202
NORDESTE;25;PB;251210;POMBAL;25;1.66%;31;2.06%;877;58.35%;317;21.09%;150;9.98%;103;6.85%;1.503
NORDESTE;25;PB;251220;PRATA;5;3.03%;5;3.03%;69;41.82%;38;23.03%;17;10.3%;31;18.79%;165
NORDESTE;25;PB;251230;PRINCESA ISABEL;38;3.68%;33;3.2%;598;57.95%;199;19.28%;80;7.75%;84;8.14%;1.032
NORDESTE;25;PB;251240;PUXINANA;21;3.21%;19;2.91%;346;52.91%;155;23.7%;65;9.94%;48;7.34%;654
NORDESTE;25;PB;251250;QUEIMADAS;54;1.83%;50;1.7%;1.669;56.63%;630;21.38%;318;10.79%;226;7.67%;2.947
NORDESTE;25;PB;251260;QUIXABA;6;5.04%;1;0.84%;73;61.34%;18;15.13%;10;8.4%;11;9.24%;119
NORDESTE;25;PB;251270;REMIGIO;34;3.57%;30;3.15%;559;58.66%;180;18.89%;86;9.02%;64;6.72%;953
NORDESTE;25;PB;251274;RIACHAO;7;1.94%;9;2.5%;208;57.78%;85;23.61%;30;8.33%;21;5.83%;360
NORDESTE;25;PB;251275;RIACHAO DO BACAMARTE;3;1.69%;10;5.62%;83;46.63%;39;21.91%;15;8.43%;28;15.73%;178
NORDESTE;25;PB;251276;RIACHAO DO POCO;1;1.69%;0;-;31;52.54%;9;15.25%;13;22.03%;5;8.47%;59
NORDESTE;25;PB;251278;RIACHO DE SANTO ANTONIO;6;4.69%;1;0.78%;44;34.38%;29;22.66%;21;16.41%;27;21.09%;128
NORDESTE;25;PB;251280;RIACHO DOS CAVALOS;4;1.25%;8;2.49%;143;44.55%;84;26.17%;38;11.84%;44;13.71%;321
NORDESTE;25;PB;251290;RIO TINTO;84;7.54%;39;3.5%;545;48.92%;176;15.8%;117;10.5%;153;13.73%;1.114
NORDESTE;25;PB;251300;SALGADINHO;4;2.27%;9;5.11%;105;59.66%;31;17.61%;19;10.8%;8;4.55%;176
NORDESTE;25;PB;251310;SALGADO DE SAO FELIX;17;3.09%;17;3.09%;312;56.62%;96;17.42%;58;10.53%;51;9.26%;551
NORDESTE;25;PB;251315;SANTA CECILIA;14;2.24%;8;1.28%;319;51.12%;140;22.44%;73;11.7%;70;11.22%;624
NORDESTE;25;PB;251320;SANTA CRUZ;6;1.45%;10;2.42%;260;62.95%;81;19.61%;40;9.69%;16;3.87%;413
NORDESTE;25;PB;251330;SANTA HELENA;4;2.35%;6;3.53%;110;64.71%;26;15.29%;13;7.65%;11;6.47%;170
NORDESTE;25;PB;251335;SANTA INES;5;2.44%;2;0.98%;117;57.07%;50;24.39%;14;6.83%;17;8.29%;205
NORDESTE;25;PB;251340;SANTA LUZIA;12;1.18%;8;0.79%;624;61.42%;230;22.64%;94;9.25%;48;4.72%;1.016
NORDESTE;25;PB;251370;SANTA RITA;215;6.54%;147;4.47%;1.674;50.94%;551;16.77%;334;10.16%;365;11.11%;3.286
NORDESTE;25;PB;251380;SANTA TERESINHA;9;3.56%;12;4.74%;143;56.52%;43;17%;29;11.46%;17;6.72%;253
NORDESTE;25;PB;251350;SANTANA DE MANGUEIRA;24;10.71%;14;6.25%;111;49.55%;29;12.95%;27;12.05%;19;8.48%;224
NORDESTE;25;PB;251360;SANTANA DOS GARROTES;17;5.11%;10;3%;149;44.74%;71;21.32%;43;12.91%;43;12.91%;333
NORDESTE;25;PB;251385;SANTO ANDRE;7;4.52%;1;0.65%;81;52.26%;29;18.71%;22;14.19%;15;9.68%;155
NORDESTE;25;PB;251392;SAO BENTINHO;1;0.26%;5;1.32%;219;57.78%;95;25.07%;37;9.76%;22;5.8%;379
NORDESTE;25;PB;251390;SAO BENTO;23;2.52%;22;2.41%;511;56.03%;182;19.96%;88;9.65%;86;9.43%;912
NORDESTE;25;PB;251396;SAO DOMINGOS;2;1.17%;5;2.92%;105;61.4%;30;17.54%;17;9.94%;12;7.02%;171
NORDESTE;25;PB;251394;SAO DOMINGOS DO CARIRI;1;0.5%;2;1.01%;147;73.87%;26;13.07%;15;7.54%;8;4.02%;199
NORDESTE;25;PB;251398;SAO FRANCISCO;7;2.34%;9;3.01%;188;62.88%;56;18.73%;25;8.36%;14;4.68%;299
NORDESTE;25;PB;251400;SAO JOAO DO CARIRI;10;5.24%;6;3.14%;114;59.69%;27;14.14%;15;7.85%;19;9.95%;191
NORDESTE;25;PB;250070;SAO JOAO DO RIO DO PEIXE;30;3.7%;33;4.07%;490;60.42%;130;16.03%;64;7.89%;64;7.89%;811
NORDESTE;25;PB;251410;SAO JOAO DO TIGRE;3;1.07%;10;3.56%;165;58.72%;57;20.28%;32;11.39%;14;4.98%;281
NORDESTE;25;PB;251420;SAO JOSE DA LAGOA TAPADA;12;2.66%;12;2.66%;272;60.31%;74;16.41%;44;9.76%;37;8.2%;451
NORDESTE;25;PB;251430;SAO JOSE DE CAIANA;20;8.97%;8;3.59%;91;40.81%;47;21.08%;27;12.11%;30;13.45%;223
NORDESTE;25;PB;251440;SAO JOSE DE ESPINHARAS;6;2.03%;7;2.36%;166;56.08%;70;23.65%;28;9.46%;19;6.42%;296
