Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
NORDESTE;23;CE;230625;ITAITINGA;26;2.96%;22;2.51%;422;48.06%;197;22.44%;108;12.3%;103;11.73%;878
NORDESTE;23;CE;230630;ITAPAGE;9;2.89%;7;2.25%;133;42.77%;78;25.08%;51;16.4%;33;10.61%;311
NORDESTE;23;CE;230640;ITAPIPOCA;39;1.19%;55;1.68%;1.713;52.37%;741;22.65%;397;12.14%;326;9.97%;3.271
NORDESTE;23;CE;230650;ITAPIUNA;0;-;1;14.29%;1;14.29%;2;28.57%;1;14.29%;2;28.57%;7
NORDESTE;23;CE;230655;ITAREMA;57;4.88%;54;4.62%;558;47.77%;228;19.52%;135;11.56%;136;11.64%;1.168
NORDESTE;23;CE;230660;ITATIRA;47;4.01%;31;2.65%;612;52.26%;214;18.27%;142;12.13%;125;10.67%;1.171
NORDESTE;23;CE;230670;JAGUARETAMA;37;4.55%;25;3.08%;403;49.57%;143;17.59%;101;12.42%;104;12.79%;813
NORDESTE;23;CE;230680;JAGUARIBARA;26;5.38%;17;3.52%;236;48.86%;86;17.81%;50;10.35%;68;14.08%;483
NORDESTE;23;CE;230690;JAGUARIBE;31;5.85%;26;4.91%;282;53.21%;99;18.68%;48;9.06%;44;8.3%;530
NORDESTE;23;CE;230700;JAGUARUANA;21;2.76%;14;1.84%;376;49.47%;174;22.89%;88;11.58%;87;11.45%;760
NORDESTE;23;CE;230710;JARDIM;53;3.87%;46;3.36%;741;54.09%;243;17.74%;133;9.71%;154;11.24%;1.370
NORDESTE;23;CE;230720;JATI;1;3.7%;1;3.7%;13;48.15%;5;18.52%;1;3.7%;6;22.22%;27
NORDESTE;23;CE;230725;JIJOCA DE JERICOACOARA;46;13.77%;11;3.29%;160;47.9%;54;16.17%;35;10.48%;28;8.38%;334
NORDESTE;23;CE;230730;JUAZEIRO DO NORTE;63;2.7%;70;3%;1.334;57.16%;439;18.81%;233;9.98%;195;8.35%;2.334
NORDESTE;23;CE;230740;JUCAS;3;0.77%;5;1.28%;227;58.06%;100;25.58%;36;9.21%;20;5.12%;391
NORDESTE;23;CE;230750;LAVRAS DA MANGABEIRA;48;4.92%;30;3.07%;468;47.95%;165;16.91%;116;11.89%;149;15.27%;976
NORDESTE;23;CE;230760;LIMOEIRO DO NORTE;41;2.23%;32;1.74%;916;49.84%;401;21.82%;240;13.06%;208;11.32%;1.838
NORDESTE;23;CE;230763;MADALENA;29;4.38%;20;3.02%;286;43.2%;143;21.6%;95;14.35%;89;13.44%;662
NORDESTE;23;CE;230765;MARACANAU;26;2.31%;19;1.69%;553;49.2%;261;23.22%;118;10.5%;147;13.08%;1.124
NORDESTE;23;CE;230770;MARANGUAPE;89;4.68%;79;4.15%;875;45.98%;428;22.49%;240;12.61%;192;10.09%;1.903
NORDESTE;23;CE;230780;MARCO;31;2.17%;40;2.81%;698;48.95%;324;22.72%;170;11.92%;163;11.43%;1.426
NORDESTE;23;CE;230790;MARTINOPOLE;0;-;5;2.49%;102;50.75%;47;23.38%;26;12.94%;21;10.45%;201
NORDESTE;23;CE;230800;MASSAPE;67;4.04%;66;3.98%;835;50.36%;267;16.1%;201;12.12%;222;13.39%;1.658
NORDESTE;23;CE;230810;MAURITI;17;10.12%;11;6.55%;79;47.02%;27;16.07%;18;10.71%;16;9.52%;168
NORDESTE;23;CE;230820;MERUOCA;27;4.25%;15;2.36%;322;50.71%;121;19.06%;61;9.61%;89;14.02%;635
NORDESTE;23;CE;230830;MILAGRES;4;0.62%;5;0.77%;374;57.54%;167;25.69%;66;10.15%;34;5.23%;650
NORDESTE;23;CE;230835;MILHA;17;4%;10;2.35%;187;44%;82;19.29%;48;11.29%;81;19.06%;425
NORDESTE;23;CE;230837;MIRAIMA;18;2.52%;21;2.94%;380;53.22%;132;18.49%;87;12.18%;76;10.64%;714
NORDESTE;23;CE;230840;MISSAO VELHA;7;0.69%;20;1.97%;532;52.47%;252;24.85%;125;12.33%;78;7.69%;1.014
NORDESTE;23;CE;230850;MOMBACA;106;5.7%;69;3.71%;983;52.85%;351;18.87%;190;10.22%;161;8.66%;1.860
NORDESTE;23;CE;230860;MONSENHOR TABOSA;24;3.52%;14;2.05%;348;51.03%;128;18.77%;82;12.02%;86;12.61%;682
NORDESTE;23;CE;230870;MORADA NOVA;17;2.76%;18;2.92%;358;58.12%;104;16.88%;66;10.71%;53;8.6%;616
NORDESTE;23;CE;230880;MORAUJO;25;4.78%;25;4.78%;237;45.32%;100;19.12%;76;14.53%;60;11.47%;523
NORDESTE;23;CE;230890;MORRINHOS;1;1.79%;2;3.57%;33;58.93%;9;16.07%;4;7.14%;7;12.5%;56
NORDESTE;23;CE;230900;MUCAMBO;18;5.1%;12;3.4%;176;49.86%;70;19.83%;42;11.9%;35;9.92%;353
NORDESTE;23;CE;230910;MULUNGU;11;2.39%;12;2.6%;243;52.71%;88;19.09%;52;11.28%;55;11.93%;461
NORDESTE;23;CE;230920;NOVA OLINDA;3;0.62%;8;1.64%;266;54.62%;123;25.26%;58;11.91%;29;5.95%;487
NORDESTE;23;CE;230930;NOVA RUSSAS;17;1.71%;21;2.11%;504;50.55%;256;25.68%;116;11.63%;83;8.32%;997
NORDESTE;23;CE;230940;NOVO ORIENTE;124;13.61%;42;4.61%;379;41.6%;154;16.9%;114;12.51%;98;10.76%;911
NORDESTE;23;CE;230945;OCARA;37;3.42%;36;3.33%;504;46.62%;239;22.11%;132;12.21%;133;12.3%;1.081
NORDESTE;23;CE;230950;OROS;36;3.12%;29;2.51%;724;62.74%;192;16.64%;74;6.41%;99;8.58%;1.154
NORDESTE;23;CE;230960;PACAJUS;8;1.52%;12;2.28%;276;52.37%;116;22.01%;57;10.82%;58;11.01%;527
NORDESTE;23;CE;230970;PACATUBA;16;2.02%;23;2.9%;409;51.51%;184;23.17%;87;10.96%;75;9.45%;794
NORDESTE;23;CE;230980;PACOTI;2;0.64%;4;1.28%;161;51.44%;87;27.8%;34;10.86%;25;7.99%;313
NORDESTE;23;CE;230990;PACUJA;2;5.26%;2;5.26%;20;52.63%;10;26.32%;3;7.89%;1;2.63%;38
NORDESTE;23;CE;231000;PALHANO;2;1.83%;3;2.75%;64;58.72%;19;17.43%;12;11.01%;9;8.26%;109
NORDESTE;23;CE;231010;PALMACIA;17;3.17%;16;2.99%;203;37.87%;114;21.27%;81;15.11%;105;19.59%;536
NORDESTE;23;CE;231020;PARACURU;21;2.4%;26;2.97%;440;50.34%;180;20.59%;107;12.24%;100;11.44%;874
NORDESTE;23;CE;231025;PARAIPABA;32;2.9%;36;3.27%;474;43.01%;228;20.69%;139;12.61%;193;17.51%;1.102
NORDESTE;23;CE;231030;PARAMBU;39;3.39%;44;3.82%;607;52.69%;205;17.8%;120;10.42%;137;11.89%;1.152
NORDESTE;23;CE;231040;PARAMOTI;23;3.85%;18;3.01%;307;51.34%;119;19.9%;62;10.37%;69;11.54%;598
NORDESTE;23;CE;231050;PEDRA BRANCA;70;4.92%;46;3.23%;645;45.33%;264;18.55%;176;12.37%;222;15.6%;1.423
NORDESTE;23;CE;231060;PENAFORTE;2;0.6%;8;2.42%;199;60.12%;77;23.26%;32;9.67%;13;3.93%;331
NORDESTE;23;CE;231070;PENTECOSTE;62;3.58%;51;2.95%;943;54.51%;323;18.67%;210;12.14%;141;8.15%;1.730
NORDESTE;23;CE;231080;PEREIRO;10;3.53%;11;3.89%;140;49.47%;67;23.67%;37;13.07%;18;6.36%;283
NORDESTE;23;CE;231085;PINDORETAMA;56;5.22%;30;2.8%;425;39.61%;186;17.33%;145;13.51%;231;21.53%;1.073
NORDESTE;23;CE;231090;PIQUET CARNEIRO;16;2.37%;14;2.07%;373;55.18%;141;20.86%;72;10.65%;60;8.88%;676
NORDESTE;23;CE;231095;PIRES FERREIRA;12;2.06%;17;2.92%;312;53.52%;119;20.41%;76;13.04%;47;8.06%;583
NORDESTE;23;CE;231100;PORANGA;18;3.38%;17;3.19%;311;58.35%;90;16.89%;56;10.51%;41;7.69%;533
NORDESTE;23;CE;231110;PORTEIRAS;6;1.19%;8;1.59%;228;45.24%;153;30.36%;66;13.1%;43;8.53%;504
NORDESTE;23;CE;231120;POTENGI;17;5.48%;10;3.23%;177;57.1%;60;19.35%;29;9.35%;17;5.48%;310
NORDESTE;23;CE;231123;POTIRETAMA;0;-;1;1.11%;46;51.11%;30;33.33%;11;12.22%;2;2.22%;90
NORDESTE;23;CE;231126;QUITERIANOPOLIS;39;4.17%;33;3.53%;435;46.52%;178;19.04%;135;14.44%;115;12.3%;935
NORDESTE;23;CE;231130;QUIXADA;40;3.52%;42;3.7%;502;44.23%;237;20.88%;150;13.22%;164;14.45%;1.135
NORDESTE;23;CE;231135;QUIXELO;32;4.41%;24;3.31%;334;46.07%;131;18.07%;91;12.55%;113;15.59%;725
NORDESTE;23;CE;231140;QUIXERAMOBIM;31;5.38%;19;3.3%;293;50.87%;127;22.05%;55;9.55%;51;8.85%;576
NORDESTE;23;CE;231150;QUIXERE;7;1.28%;8;1.47%;320;58.61%;140;25.64%;51;9.34%;20;3.66%;546
NORDESTE;23;CE;231160;REDENCAO;7;2.42%;5;1.73%;123;42.56%;75;25.95%;47;16.26%;32;11.07%;289
NORDESTE;23;CE;231170;RERIUTABA;2;1.64%;4;3.28%;70;57.38%;22;18.03%;11;9.02%;13;10.66%;122
NORDESTE;23;CE;231180;RUSSAS;6;1.42%;11;2.59%;228;53.77%;87;20.52%;56;13.21%;36;8.49%;424
NORDESTE;23;CE;231190;SABOEIRO;3;1.76%;2;1.18%;89;52.35%;44;25.88%;22;12.94%;10;5.88%;170
NORDESTE;23;CE;231195;SALITRE;43;3.85%;41;3.67%;655;58.69%;190;17.03%;108;9.68%;79;7.08%;1.116
NORDESTE;23;CE;231220;SANTA QUITERIA;14;2.38%;11;1.87%;250;42.44%;136;23.09%;74;12.56%;104;17.66%;589
NORDESTE;23;CE;231200;SANTANA DO ACARAU;29;2.97%;22;2.26%;460;47.18%;187;19.18%;119;12.21%;158;16.21%;975
NORDESTE;23;CE;231210;SANTANA DO CARIRI;7;1.89%;16;4.32%;213;57.57%;68;18.38%;36;9.73%;30;8.11%;370
NORDESTE;23;CE;231230;SAO BENEDITO;16;2.77%;26;4.51%;323;55.98%;109;18.89%;50;8.67%;53;9.19%;577
NORDESTE;23;CE;231240;SAO GONCALO DO AMARANTE;73;2.9%;61;2.42%;1.195;47.48%;475;18.87%;274;10.89%;439;17.44%;2.517
NORDESTE;23;CE;231250;SAO JOAO DO JAGUARIBE;7;3.41%;3;1.46%;93;45.37%;32;15.61%;37;18.05%;33;16.1%;205
NORDESTE;23;CE;231260;SAO LUIS DO CURU;0;-;0;-;8;36.36%;3;13.64%;4;18.18%;7;31.82%;22
NORDESTE;23;CE;231270;SENADOR POMPEU;22;2.76%;16;2.01%;414;51.94%;161;20.2%;92;11.54%;92;11.54%;797
NORDESTE;23;CE;231280;SENADOR SA;0;-;1;33.33%;1;33.33%;0;-;0;-;1;33.33%;3
NORDESTE;23;CE;231290;SOBRAL;51;1.2%;90;2.11%;2.334;54.76%;1.010;23.7%;487;11.43%;290;6.8%;4.262
NORDESTE;23;CE;231300;SOLONOPOLE;49;8.83%;10;1.8%;182;32.79%;113;20.36%;81;14.59%;120;21.62%;555
NORDESTE;23;CE;231310;TABULEIRO DO NORTE;36;3.45%;24;2.3%;503;48.18%;234;22.41%;125;11.97%;122;11.69%;1.044
NORDESTE;23;CE;231320;TAMBORIL;51;5.33%;46;4.81%;439;45.87%;193;20.17%;106;11.08%;122;12.75%;957
NORDESTE;23;CE;231325;TARRAFAS;5;1.94%;4;1.55%;108;41.86%;69;26.74%;33;12.79%;39;15.12%;258
NORDESTE;23;CE;231330;TAUA;10;1.36%;14;1.9%;450;61.14%;157;21.33%;67;9.1%;38;5.16%;736
NORDESTE;23;CE;231335;TEJUCUOCA;5;1.81%;5;1.81%;140;50.72%;59;21.38%;43;15.58%;24;8.7%;276
NORDESTE;23;CE;231340;TIANGUA;35;0.94%;64;1.71%;2.229;59.57%;972;25.98%;320;8.55%;122;3.26%;3.742
NORDESTE;23;CE;231350;TRAIRI;161;4.92%;137;4.19%;1.604;49.01%;554;16.93%;403;12.31%;414;12.65%;3.273
NORDESTE;23;CE;231355;TURURU;22;3.12%;18;2.55%;341;48.37%;136;19.29%;81;11.49%;107;15.18%;705
NORDESTE;23;CE;231360;UBAJARA;34;2.71%;45;3.59%;639;50.96%;253;20.18%;138;11%;145;11.56%;1.254
NORDESTE;23;CE;231370;UMARI;0;-;2;4.26%;31;65.96%;7;14.89%;2;4.26%;5;10.64%;47
NORDESTE;23;CE;231375;UMIRIM;49;4.19%;45;3.85%;584;49.91%;225;19.23%;119;10.17%;148;12.65%;1.170
NORDESTE;23;CE;231380;URUBURETAMA;13;2.62%;8;1.61%;304;61.17%;71;14.29%;58;11.67%;43;8.65%;497
NORDESTE;23;CE;231390;URUOCA;21;3.47%;15;2.48%;288;47.6%;131;21.65%;76;12.56%;74;12.23%;605
NORDESTE;23;CE;231395;VARJOTA;11;2.31%;14;2.94%;241;50.63%;108;22.69%;52;10.92%;50;10.5%;476
NORDESTE;23;CE;231400;VARZEA ALEGRE;31;2.98%;33;3.17%;641;61.58%;195;18.73%;89;8.55%;52;5%;1.041
NORDESTE;23;CE;231410;VICOSA DO CEARA;80;2.89%;74;2.67%;1.548;55.95%;518;18.72%;297;10.73%;250;9.04%;2.767
TOTAL ESTADO CEARÁ;;;;;6.052;2.94%;5.461;2.65%;105.494;51.2%;43.201;20.97%;24.078;11.69%;21.760;10.56%;206.046
NORDESTE;21;MA;210005;ACAILANDIA;56;2.12%;114;4.31%;1.777;67.26%;399;15.1%;165;6.25%;131;4.96%;2.642
NORDESTE;21;MA;210010;AFONSO CUNHA;44;8%;18;3.27%;285;51.82%;105;19.09%;48;8.73%;50;9.09%;550
NORDESTE;21;MA;210015;AGUA DOCE DO MARANHAO;30;6.38%;15;3.19%;260;55.32%;83;17.66%;31;6.6%;51;10.85%;470
NORDESTE;21;MA;210020;ALCANTARA;24;6.63%;25;6.91%;214;59.12%;55;15.19%;22;6.08%;22;6.08%;362
NORDESTE;21;MA;210030;ALDEIAS ALTAS;29;2.01%;48;3.33%;1.043;72.33%;194;13.45%;71;4.92%;57;3.95%;1.442
NORDESTE;21;MA;210040;ALTAMIRA DO MARANHAO;21;4.59%;24;5.24%;241;52.62%;82;17.9%;46;10.04%;44;9.61%;458
NORDESTE;21;MA;210043;ALTO ALEGRE DO MARANHAO;36;5.93%;25;4.12%;341;56.18%;90;14.83%;55;9.06%;60;9.88%;607
NORDESTE;21;MA;210047;ALTO ALEGRE DO PINDARE;98;5.5%;60;3.37%;941;52.81%;298;16.72%;179;10.04%;206;11.56%;1.782
NORDESTE;21;MA;210050;ALTO PARNAIBA;32;4.92%;25;3.84%;385;59.14%;104;15.98%;53;8.14%;52;7.99%;651
NORDESTE;21;MA;210055;AMAPA DO MARANHAO;5;4.24%;5;4.24%;64;54.24%;18;15.25%;9;7.63%;17;14.41%;118
NORDESTE;21;MA;210060;AMARANTE DO MARANHAO;152;6.29%;170;7.04%;1.342;55.57%;385;15.94%;212;8.78%;154;6.38%;2.415
NORDESTE;21;MA;210070;ANAJATUBA;11;2.33%;13;2.75%;269;56.87%;85;17.97%;57;12.05%;38;8.03%;473
NORDESTE;21;MA;210080;ANAPURUS;5;2.55%;5;2.55%;113;57.65%;28;14.29%;19;9.69%;26;13.27%;196
NORDESTE;21;MA;210083;APICUM-ACU;5;1.56%;17;5.31%;207;64.69%;48;15%;26;8.13%;17;5.31%;320
NORDESTE;21;MA;210087;ARAGUANA;43;6.05%;43;6.05%;365;51.34%;104;14.63%;57;8.02%;99;13.92%;711
NORDESTE;21;MA;210090;ARAIOSES;91;4.56%;73;3.66%;1.070;53.63%;331;16.59%;196;9.82%;234;11.73%;1.995
NORDESTE;21;MA;210095;ARAME;60;3.19%;82;4.35%;1.118;59.37%;320;16.99%;176;9.35%;127;6.74%;1.883
NORDESTE;21;MA;210100;ARARI;74;4.01%;98;5.31%;1.104;59.77%;296;16.03%;148;8.01%;127;6.88%;1.847
NORDESTE;21;MA;210110;AXIXA;33;4.96%;30;4.51%;394;59.25%;107;16.09%;43;6.47%;58;8.72%;665
NORDESTE;21;MA;210120;BACABAL;133;4.06%;107;3.27%;2.083;63.58%;487;14.87%;201;6.14%;265;8.09%;3.276
NORDESTE;21;MA;210125;BACABEIRA;33;8.27%;24;6.02%;212;53.13%;52;13.03%;41;10.28%;37;9.27%;399
NORDESTE;21;MA;210130;BACURI;48;5.71%;47;5.6%;485;57.74%;109;12.98%;73;8.69%;78;9.29%;840
NORDESTE;21;MA;210135;BACURITUBA;6;5.61%;6;5.61%;68;63.55%;12;11.21%;9;8.41%;6;5.61%;107
NORDESTE;21;MA;210140;BALSAS;37;2.51%;61;4.14%;986;66.98%;260;17.66%;84;5.71%;44;2.99%;1.472
NORDESTE;21;MA;210150;BARAO DE GRAJAU;46;5.89%;34;4.35%;459;58.77%;110;14.08%;60;7.68%;72;9.22%;781
NORDESTE;21;MA;210160;BARRA DO CORDA;168;5.51%;123;4.03%;1.687;55.31%;499;16.36%;319;10.46%;254;8.33%;3.050
NORDESTE;21;MA;210170;BARREIRINHAS;53;4.77%;42;3.78%;558;50.23%;238;21.42%;111;9.99%;109;9.81%;1.111
NORDESTE;21;MA;210177;BELA VISTA DO MARANHAO;62;7.31%;45;5.31%;468;55.19%;113;13.33%;76;8.96%;84;9.91%;848
NORDESTE;21;MA;210173;BELAGUA;1;1.45%;1;1.45%;31;44.93%;17;24.64%;11;15.94%;8;11.59%;69
NORDESTE;21;MA;210180;BENEDITO LEITE;9;2.82%;10;3.13%;182;57.05%;66;20.69%;27;8.46%;25;7.84%;319
NORDESTE;21;MA;210190;BEQUIMAO;51;5.58%;52;5.69%;481;52.63%;168;18.38%;84;9.19%;78;8.53%;914
NORDESTE;21;MA;210193;BERNARDO DO MEARIM;7;4.05%;11;6.36%;76;43.93%;36;20.81%;20;11.56%;23;13.29%;173
NORDESTE;21;MA;210197;BOA VISTA DO GURUPI;10;2.43%;17;4.13%;224;54.37%;92;22.33%;30;7.28%;39;9.47%;412
NORDESTE;21;MA;210200;BOM JARDIM;47;5.03%;44;4.71%;497;53.16%;139;14.87%;102;10.91%;106;11.34%;935
NORDESTE;21;MA;210203;BOM JESUS DAS SELVAS;53;5.52%;37;3.85%;575;59.9%;126;13.13%;88;9.17%;81;8.44%;960
NORDESTE;21;MA;210207;BOM LUGAR;9;4.15%;13;5.99%;107;49.31%;41;18.89%;23;10.6%;24;11.06%;217
NORDESTE;21;MA;210210;BREJO;23;3.79%;24;3.95%;349;57.5%;127;20.92%;52;8.57%;32;5.27%;607
NORDESTE;21;MA;210215;BREJO DE AREIA;27;4.67%;43;7.44%;295;51.04%;93;16.09%;48;8.3%;72;12.46%;578
NORDESTE;21;MA;210220;BURITI;35;2.82%;59;4.75%;757;60.9%;216;17.38%;89;7.16%;87;7%;1.243
NORDESTE;21;MA;210230;BURITI BRAVO;61;5.22%;66;5.65%;718;61.42%;175;14.97%;88;7.53%;61;5.22%;1.169
NORDESTE;21;MA;210232;BURITICUPU;16;3.64%;20;4.56%;293;66.74%;66;15.03%;22;5.01%;22;5.01%;439
NORDESTE;21;MA;210235;BURITIRANA;18;2.07%;30;3.44%;438;50.29%;182;20.9%;99;11.37%;104;11.94%;871
NORDESTE;21;MA;210237;CACHOEIRA GRANDE;3;3.16%;10;10.53%;52;54.74%;13;13.68%;7;7.37%;10;10.53%;95
NORDESTE;21;MA;210240;CAJAPIO;24;3.38%;34;4.78%;445;62.59%;92;12.94%;59;8.3%;57;8.02%;711
NORDESTE;21;MA;210250;CAJARI;38;3.98%;53;5.55%;527;55.18%;166;17.38%;72;7.54%;99;10.37%;955
NORDESTE;21;MA;210255;CAMPESTRE DO MARANHAO;6;2.94%;2;0.98%;118;57.84%;46;22.55%;21;10.29%;11;5.39%;204
NORDESTE;21;MA;210260;CANDIDO MENDES;12;4.35%;10;3.62%;144;52.17%;43;15.58%;29;10.51%;38;13.77%;276
NORDESTE;21;MA;210270;CANTANHEDE;22;2.22%;26;2.62%;655;65.96%;156;15.71%;78;7.85%;56;5.64%;993
NORDESTE;21;MA;210275;CAPINZAL DO NORTE;24;3.36%;28;3.92%;412;57.62%;129;18.04%;62;8.67%;60;8.39%;715
NORDESTE;21;MA;210280;CAROLINA;71;8.51%;47;5.64%;456;54.68%;109;13.07%;57;6.83%;94;11.27%;834
NORDESTE;21;MA;210290;CARUTAPERA;42;2.55%;68;4.13%;944;57.39%;310;18.84%;156;9.48%;125;7.6%;1.645
NORDESTE;21;MA;210300;CAXIAS;93;4.37%;72;3.39%;1.240;58.33%;418;19.66%;163;7.67%;140;6.59%;2.126
NORDESTE;21;MA;210310;CEDRAL;3;1.46%;6;2.93%;137;66.83%;36;17.56%;15;7.32%;8;3.9%;205
NORDESTE;21;MA;210312;CENTRAL DO MARANHAO;0;-;1;2.22%;17;37.78%;12;26.67%;5;11.11%;10;22.22%;45
NORDESTE;21;MA;210315;CENTRO DO GUILHERME;24;2.66%;41;4.54%;524;58.03%;156;17.28%;76;8.42%;82;9.08%;903
NORDESTE;21;MA;210317;CENTRO NOVO DO MARANHAO;29;2.62%;29;2.62%;764;69.14%;161;14.57%;71;6.43%;51;4.62%;1.105
NORDESTE;21;MA;210320;CHAPADINHA;59;4.16%;55;3.88%;811;57.19%;271;19.11%;132;9.31%;90;6.35%;1.418
NORDESTE;21;MA;210325;CIDELANDIA;13;5.91%;15;6.82%;105;47.73%;41;18.64%;21;9.55%;25;11.36%;220
NORDESTE;21;MA;210330;CODO;547;19.12%;450;15.73%;1.458;50.96%;228;7.97%;97;3.39%;81;2.83%;2.861
NORDESTE;21;MA;210340;COELHO NETO;121;5.34%;110;4.85%;1.364;60.19%;354;15.62%;162;7.15%;155;6.84%;2.266
NORDESTE;21;MA;210350;COLINAS;90;4.93%;77;4.22%;979;53.61%;323;17.69%;184;10.08%;173;9.47%;1.826
NORDESTE;21;MA;210355;CONCEICAO DO LAGO-ACU;36;3.67%;30;3.05%;450;45.82%;176;17.92%;159;16.19%;131;13.34%;982
NORDESTE;21;MA;210360;COROATA;138;5.3%;103;3.96%;1.488;57.14%;388;14.9%;223;8.56%;264;10.14%;2.604
NORDESTE;21;MA;210370;CURURUPU;31;4.22%;21;2.86%;419;57.08%;138;18.8%;54;7.36%;71;9.67%;734
NORDESTE;21;MA;210375;DAVINOPOLIS;32;6.07%;19;3.61%;265;50.28%;88;16.7%;48;9.11%;75;14.23%;527
NORDESTE;21;MA;210380;DOM PEDRO;326;29.85%;109;9.98%;423;38.74%;82;7.51%;72;6.59%;80;7.33%;1.092
NORDESTE;21;MA;210390;DUQUE BACELAR;37;5.3%;39;5.59%;419;60.03%;100;14.33%;54;7.74%;49;7.02%;698
NORDESTE;21;MA;210400;ESPERANTINOPOLIS;29;2.59%;46;4.11%;604;53.98%;204;18.23%;109;9.74%;127;11.35%;1.119
NORDESTE;21;MA;210405;ESTREITO;62;4.82%;71;5.52%;757;58.86%;164;12.75%;111;8.63%;121;9.41%;1.286
NORDESTE;21;MA;210407;FEIRA NOVA DO MARANHAO;20;5.87%;13;3.81%;161;47.21%;51;14.96%;46;13.49%;50;14.66%;341
NORDESTE;21;MA;210408;FERNANDO FALCAO;91;9.7%;86;9.17%;499;53.2%;101;10.77%;55;5.86%;106;11.3%;938
NORDESTE;21;MA;210409;FORMOSA DA SERRA NEGRA;8;2.2%;14;3.85%;221;60.71%;60;16.48%;25;6.87%;36;9.89%;364
NORDESTE;21;MA;210410;FORTALEZA DOS NOGUEIRAS;19;3.73%;19;3.73%;267;52.46%;85;16.7%;59;11.59%;60;11.79%;509
NORDESTE;21;MA;210420;FORTUNA;38;3.51%;59;5.45%;657;60.66%;191;17.64%;76;7.02%;62;5.72%;1.083
NORDESTE;21;MA;210430;GODOFREDO VIANA;11;5.42%;7;3.45%;102;50.25%;35;17.24%;28;13.79%;20;9.85%;203
NORDESTE;21;MA;210440;GONCALVES DIAS;47;5.78%;41;5.04%;443;54.49%;129;15.87%;80;9.84%;73;8.98%;813
NORDESTE;21;MA;210450;GOVERNADOR ARCHER;10;3.56%;8;2.85%;152;54.09%;52;18.51%;20;7.12%;39;13.88%;281
NORDESTE;21;MA;210455;GOVERNADOR EDISON LOBAO;24;3.05%;29;3.68%;503;63.83%;138;17.51%;51;6.47%;43;5.46%;788
NORDESTE;21;MA;210460;GOVERNADOR EUGENIO BARROS;52;6.05%;38;4.42%;463;53.9%;147;17.11%;82;9.55%;77;8.96%;859
NORDESTE;21;MA;210462;GOVERNADOR LUIZ ROCHA;5;1.45%;3;0.87%;81;23.41%;82;23.7%;68;19.65%;107;30.92%;346
NORDESTE;21;MA;210465;GOVERNADOR NEWTON BELLO;23;3.3%;24;3.45%;416;59.77%;121;17.39%;61;8.76%;51;7.33%;696
NORDESTE;21;MA;210467;GOVERNADOR NUNES FREIRE;63;5.34%;66;5.6%;674;57.17%;193;16.37%;89;7.55%;94;7.97%;1.179
NORDESTE;21;MA;210470;GRACA ARANHA;9;2.69%;16;4.78%;194;57.91%;63;18.81%;22;6.57%;31;9.25%;335
NORDESTE;21;MA;210480;GRAJAU;92;4.72%;58;2.98%;1.009;51.8%;342;17.56%;219;11.24%;228;11.7%;1.948
NORDESTE;21;MA;210490;GUIMARAES;21;2.57%;46;5.62%;560;68.46%;110;13.45%;45;5.5%;36;4.4%;818
NORDESTE;21;MA;210500;HUMBERTO DE CAMPOS;223;9.27%;150;6.23%;1.266;52.62%;334;13.88%;201;8.35%;232;9.64%;2.406
NORDESTE;21;MA;210510;ICATU;55;5.86%;58;6.18%;445;47.44%;152;16.2%;101;10.77%;127;13.54%;938
NORDESTE;21;MA;210515;IGARAPE DO MEIO;33;4.69%;33;4.69%;428;60.8%;95;13.49%;29;4.12%;86;12.22%;704
NORDESTE;21;MA;210520;IGARAPE GRANDE;21;2.73%;27;3.51%;469;60.91%;134;17.4%;67;8.7%;52;6.75%;770
NORDESTE;21;MA;210530;IMPERATRIZ;172;3.18%;237;4.38%;3.451;63.73%;841;15.53%;413;7.63%;301;5.56%;5.415
NORDESTE;21;MA;210535;ITAIPAVA DO GRAJAU;21;3%;30;4.29%;375;53.65%;122;17.45%;82;11.73%;69;9.87%;699
NORDESTE;21;MA;210540;ITAPECURU MIRIM;161;5.04%;189;5.92%;1.781;55.74%;495;15.49%;267;8.36%;302;9.45%;3.195
NORDESTE;21;MA;210542;ITINGA DO MARANHAO;30;2.75%;49;4.5%;684;62.81%;160;14.69%;75;6.89%;91;8.36%;1.089
NORDESTE;21;MA;210545;JATOBA;23;4.69%;30;6.12%;243;49.59%;74;15.1%;59;12.04%;61;12.45%;490
NORDESTE;21;MA;210547;JENIPAPO DOS VIEIRAS;22;4.13%;32;6%;285;53.47%;94;17.64%;50;9.38%;50;9.38%;533
NORDESTE;21;MA;210550;JOAO LISBOA;39;5.52%;33;4.67%;354;50.14%;121;17.14%;67;9.49%;92;13.03%;706
NORDESTE;21;MA;210560;JOSELANDIA;43;5.56%;40;5.17%;431;55.76%;119;15.39%;60;7.76%;80;10.35%;773
NORDESTE;21;MA;210565;JUNCO DO MARANHAO;15;4.01%;17;4.55%;195;52.14%;58;15.51%;40;10.7%;49;13.1%;374
NORDESTE;21;MA;210570;LAGO DA PEDRA;53;2.02%;66;2.51%;670;25.48%;926;35.22%;765;29.1%;149;5.67%;2.629
NORDESTE;21;MA;210580;LAGO DO JUNCO;21;4.59%;37;8.08%;239;52.18%;82;17.9%;43;9.39%;36;7.86%;458
